osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,bridge,access,tunnel
"[549193088, 1036835569, 1036835566]",trunk,2,,"['앞산순환로', '대서지하차도']",True,22,False,614.7330858250125,,,yes
1036835570,trunk,2,,앞산순환로,True,22,False,173.84656570899074,,,
33920666,secondary,,,송현로,False,,False,61.32784437952257,,,
33920666,secondary,,,송현로,False,,True,19.453356649057536,,,
398820554,secondary,,,,True,,False,262.00678489379527,,,
109053912,residential,,,월배로67길,False,,True,78.56154637600298,,,
319678229,primary,8,60,월배로,False,5,False,6.063752547702442,,,
319678229,primary,8,60,월배로,False,5,True,114.51323295878022,,,
452068299,residential,,,월배로68길,False,,True,67.19328767757278,,,
398820554,secondary,,,,True,,False,126.14193103297345,,,
61302586,residential,,,,False,,False,38.09960305132833,,,
61302586,residential,,,,False,,True,198.68606537650388,,,
61302586,residential,,,,False,,False,45.21633470211444,,,
35971602,secondary,,,상인로,False,,True,59.29083470546443,,,
61302586,residential,,,,False,,True,45.21633470211444,,,
35971602,secondary,,,상인로,False,,False,171.54218510755933,,,
"[154314274, 154314277, 154314278, 95339359, 154314271]",trunk,2,80,신천대로,True,11,False,569.1875921781206,yes,,
32814900,trunk_link,2,30,,True,11,False,316.05182612209865,,,
"[55052936, 67645097, 82621192, 67645102, 82621206]",motorway_link,,30,,True,,False,666.9681815000692,yes,,yes
32814900,trunk_link,2,30,,True,11,False,55.45143753129154,,,
72509893,secondary,,,성서공단로,True,28,False,287.6981949695548,,,
67146852,secondary,,,성서공단로,True,28,False,111.57894355282802,,,
87971658,motorway_link,,30,,True,,False,390.7446225637627,,,
"[82875136, 82621204, 82699406]",motorway_link,,,,True,,False,460.18764518323843,yes,,
72509893,secondary,,,성서공단로,True,28,False,138.78035678094773,,,
"[120105996, 885471214, 87971583]",trunk_link,1,30,,True,,False,419.86963506861747,yes,,
87971648,trunk_link,2,30,,True,,False,271.97257545354864,,,
"[362113602, 362113603, 82875125]",motorway,4,100,중부내륙고속도로지선,True,451,False,1161.1763976687346,yes,,
"[82621209, 82621211, 82621193]",motorway_link,,30,,True,,False,595.3012183346337,yes,,
82875128,motorway_link,,30,,True,,False,416.03054729408547,,,
"[82875144, 54230298, 82621206]",motorway_link,,30,,True,,False,1058.5810670312637,yes,,
"[120106628, 120106629, 82875142, 72664398, 82875133]",motorway_link,,,,True,,False,1586.3852851705813,yes,,
1139123842,trunk_link,2,30,,True,,False,166.65687762932947,,,
"[154314272, 154314273, 154314275, 154314276, 154309295]",trunk,,80,신천대로,True,11,False,550.3626234473962,yes,,
917307613,secondary,,,와룡로,False,31,False,14.013669845149964,,,
917307613,secondary,,,와룡로,False,31,True,12.382074362163568,,,
"[154298024, 154298025, 154298023]",trunk_link,,30,,True,,False,726.6867153629589,yes,,
154309295,trunk,,80,신천대로,True,11,False,561.1076209904777,,,
917307613,secondary,,,와룡로,False,31,False,12.382074362163568,,,
917307613,secondary,,,와룡로,False,31,True,65.60989353065496,,,
95339360,secondary_link,,,,True,,False,113.23173946039078,,,
1086951237,primary,4,60,달구벌대로,True,30,False,115.28808825548813,,,
95339363,secondary_link,,,,True,,False,116.27905293205218,,,
1086951237,primary,4,60,달구벌대로,True,30,False,110.12454306655513,,,
553618770,secondary_link,,,,True,,False,40.12218415072725,,,
1086951238,primary,4,60,달구벌대로,True,30,False,85.80646374466373,,,
37402039,secondary,,,와룡로,False,31,True,95.24068109825048,,,
583256716,secondary,,,와룡로,False,31,False,75.44306327240459,,,
95339362,secondary_link,,,,True,,False,80.57757310805503,,,
109053912,residential,,,월배로67길,False,,False,73.9398362495136,,,
666992606,secondary,,,송현로,False,,False,29.96631989429493,,,
666992606,secondary,,,송현로,False,,True,59.48020359287573,,,
109053917,residential,,,월배로75길,False,,False,70.94855471494347,,,
109053917,residential,,,월배로75길,False,,True,42.87407743275234,,,
720714969,residential,,,송현동2길,False,,False,55.682079740402735,,,
720714969,residential,,,송현동2길,False,,True,116.82350852112535,,,
109053910,residential,,,월배로83길,False,,True,79.36801884663944,,,
473221503,residential,,,월배로84길,False,,False,75.7637907565845,,,
319678229,primary,8,60,월배로,False,5,False,181.14548616807,,,
319678229,primary,8,60,월배로,False,5,True,148.2201663741779,,,
109053917,residential,,,월배로75길,False,,False,58.43235887263721,,,
109053923,residential,,,송현로30길,False,,False,121.32813051766358,,,
109053923,residential,,,송현로30길,False,,True,122.01855154254035,,,
109053917,residential,,,월배로75길,False,,True,65.0416872788376,,,
109053923,residential,,,송현로30길,False,,True,121.32813051766358,,,
732470019,residential,,,학산로42길,False,,False,11.885618164853211,,,
732470019,residential,,,학산로42길,False,,True,66.95591099661368,,,
109053910,residential,,,월배로83길,False,,False,64.63500583257944,,,
109053910,residential,,,월배로83길,False,,True,54.92977584739719,,,
109053917,residential,,,월배로75길,False,,False,140.00656802250217,,,
109053917,residential,,,월배로75길,False,,True,141.64696557076147,,,
109053914,residential,,,월배로69길,False,,False,83.80090000400307,,,
109053914,residential,,,월배로69길,False,,True,54.191428304921246,,,
285229133,residential,,,송현로16길,False,,True,64.26011409591155,,,
285229133,residential,,,송현로16길,False,,False,127.60777672936658,,,
109053915,residential,,,월배로75길,False,,True,100.35484571801027,,,
109053917,residential,,,월배로75길,False,,False,76.66448687020343,,,
109053917,residential,,,월배로75길,False,,True,64.73214294972422,,,
471372175,residential,,,월배로65안길,False,,False,100.65021013452551,,,
109053920,residential,,,월배로65길,False,,True,75.73385911816843,,,
319678229,primary,8,60,월배로,False,5,False,35.900145650163296,,,
319678229,primary,8,60,월배로,False,5,True,90.57709330148984,,,
37403211,secondary,,,학산로,False,,False,51.04310608319807,,,
37403211,secondary,,,학산로,False,,True,130.2327625804977,,,
109053917,residential,,,월배로75길,False,,False,70.6780995635638,,,
109053924,residential,,,월배로73길,False,,False,69.52174956209672,,,
666992606,secondary,,,송현로,False,,True,43.48507917603201,,,
666992606,secondary,,,송현로,False,,False,97.28339852409454,,,
109053917,residential,,,월배로75길,False,,False,64.73214294972422,,,
109053917,residential,,,월배로75길,False,,True,70.94855471494347,,,
720844442,residential,,,송현동1길,False,,False,57.289779408510945,,,
720844442,residential,,,송현동1길,False,,True,87.8330181264604,,,
109053915,residential,,,월배로75길,False,,False,100.35484571801027,,,
375567867,residential,,,월배로,False,,False,70.10363599438031,,,
375567867,residential,,,월배로,False,,True,35.72973874096304,,,
109053917,residential,,,월배로75길,False,,False,42.87407743275234,,,
109053917,residential,,,월배로75길,False,,True,58.43235887263721,,,
471369879,residential,,,월배로75길,False,,False,59.230623148524884,,,
109053910,residential,,,월배로83길,False,,False,54.880464064103336,,,
109053910,residential,,,월배로83길,False,,True,52.87426077349424,,,
474493082,residential,,,월배로83안길,False,,True,144.35348602383638,,,
1036835573,trunk,2,,앞산순환로,True,22,False,56.93938920781407,,,
37402745,secondary,,,중흥로,True,,False,40.423951774488366,,,
238568541,secondary,2,,상화로,True,10,False,97.70412225426264,,,
549193078,trunk,2,,앞산순환로,True,22,False,36.16796952527783,,,
67146852,secondary,,,성서공단로,True,28,False,390.5762073341983,,,
72509893,secondary,,,성서공단로,True,28,False,51.741512024949635,,,
32813935,secondary,,,야외음악당로,False,,False,26.309515689240058,,,
37401811,secondary,,,야외음악당로,False,,True,103.25515510974033,,,
32813934,residential,,,장기로10길,False,,True,588.9357417573472,,,
733803161,unclassified,,,,False,,True,149.9844179279565,,,
32813935,secondary,,,야외음악당로,False,,False,104.76230617751509,,,
32813935,secondary,,,야외음악당로,False,,True,20.58248522251747,,,
32813935,secondary,,,야외음악당로,False,,False,360.8940858187241,,,
32813935,secondary,,,야외음악당로,False,,True,104.76230617751509,,,
32836836,tertiary,,,당산로30길,False,,False,107.6199148131959,,,
157338320,secondary,,,야외음악당로,False,,True,51.96749185734442,,,
32814395,tertiary,,,야외음악당로,False,,False,63.99235058334647,,,
783544922,primary,,,두류공원로,False,5;26,False,1064.2327834874159,,,
783544922,primary,,,두류공원로,False,5;26,True,114.70280702158308,,,
"[154309296, 154309297, 154314278]",trunk,2,80,신천대로,True,11,False,855.9438345282281,yes,,
1139123830,trunk_link,,30,,True,,False,211.62557118433372,,,
154298019,trunk_link,,30,,True,,False,323.25622539824946,,,
"[154309300, 154298020, 154309303]",trunk_link,,30,성서IC3교,True,,False,612.9676706742042,yes,,
154309301,trunk_link,,30,,True,,False,227.8377117747629,,,
154298019,trunk_link,,30,,True,,False,102.30060103561064,,,
"[154298027, 154309308, 154309309]",trunk_link,,30,,True,,False,326.7530388006556,yes,,
154309299,trunk_link,,30,,True,,False,218.7280259928676,,,
1086951238,primary,4,60,달구벌대로,True,30,False,409.1640120046181,,,
"[154309306, 468669327]","['tertiary', 'unclassified']",,,문화회관길,False,,False,509.80479478919545,,,
154309306,unclassified,,,문화회관길,False,,True,132.36424830472407,,,
1382314116,residential,,,,False,,False,82.75627276599852,,,
"[154309304, 154309307, 154309302]",trunk_link,,30,,True,,False,296.0490234234489,yes,,
41962786,primary,4,60,달구벌대로,True,30,False,277.477349358825,,,
154298028,trunk_link,,30,,True,,False,111.03045499018336,,,
285044032,tertiary,,,,True,,False,51.76179874662347,,,
"[154309305, 154298028]",trunk_link,,30,성서IC3교,True,,False,350.3531020259229,yes,,
41962786,primary,4,60,달구벌대로,True,30,False,59.71694533189432,,,
154309302,trunk_link,,30,,True,,False,309.86446091836063,,,
473848714,primary,4,60,달구벌대로,True,30,False,355.12281110560684,,,
473848714,primary,4,60,달구벌대로,True,30,False,151.89378173523284,,,
154309301,trunk_link,,30,,True,,False,486.93533722733616,,,
41962786,primary,4,60,달구벌대로,True,30,False,370.96662716983656,,,
154309296,trunk,2,80,신천대로,True,11,False,89.94675192445888,,,
477042170,secondary,,,,True,,False,82.33722704629074,,,
32814898,trunk_link,,30,,True,,False,443.7723755925993,,,
"[549191409, 154309298, 154309295]",trunk,,80,신천대로,True,11,False,565.8857346459585,yes,,
549203180,tertiary,,,중흥로,False,,False,48.028829526446195,,,
549203180,tertiary,,,중흥로,False,,True,50.703384775372726,,,
665439548,residential,,,중흥로16길,False,,False,33.52613050051362,,,
37399991,tertiary,,,대명천로,False,,False,119.31069276470613,,,
37399991,tertiary,,,대명천로,False,,True,69.21092978826269,,,
157338752,residential,,,대명천로8길,False,,False,123.29649556720662,,,
37399991,tertiary,,,대명천로,False,,False,133.80026372234988,,,
37399991,tertiary,,,대명천로,False,,True,67.27969981022255,,,
157338563,residential,,,대명천로16길,False,,False,68.11557824720654,,,
473586613,residential,,,대명천로,False,,True,101.4160643025494,,,
157338492,residential,,,야외음악당로4길,False,,False,67.08239318462408,,,
157338492,residential,,,야외음악당로4길,False,,True,95.84198716164605,,,
157338557,residential,,,대명천로12길,False,,False,95.44766689021488,,,
157338557,residential,,,대명천로12길,False,,True,87.86261399694659,,,
157338492,residential,,,야외음악당로4길,False,,False,95.84198716164605,,,
157338560,residential,,,대명천로10길,False,,False,95.38835222309613,,,
157338560,residential,,,대명천로10길,False,,True,92.16487946577337,,,
37399725,secondary,,,야외음악당로,False,,False,40.198639874717244,,,
37399725,secondary,,,야외음악당로,False,,True,82.7435634417115,,,
157338492,residential,,,야외음악당로4길,False,,True,67.08239318462408,,,
37399991,tertiary,,,대명천로,False,,False,67.27969981022255,,,
37399991,tertiary,,,대명천로,False,,True,68.21168129092428,,,
157338510,residential,,,대명천로18길,False,,True,96.02153122686285,,,
473586610,residential,,,구마로41길,False,,True,129.4954809989704,,,
37399991,tertiary,,,대명천로,False,,False,181.22699838780568,,,
37399991,tertiary,,,대명천로,False,,True,179.93909918007185,,,
732469998,residential,,,대명천로,False,,False,172.00508277312113,,,
732469999,residential,,,,False,,True,160.48810796816562,,,
157338494,residential,,,대명천로6길,False,,True,30.792815982516288,,,
157338494,residential,,,대명천로6길,False,,False,64.75221811293848,,,
157338562,residential,,,대명천로12안길,False,,True,95.61806471708658,,,
157338562,residential,,,대명천로12안길,False,,True,58.85939694664752,,,
157338562,residential,,,대명천로12안길,False,,False,95.61806471708658,,,
157338752,residential,,,대명천로8길,False,,False,38.302945805559354,,,
157338752,residential,,,대명천로8길,False,,True,123.29649556720662,,,
157338562,residential,,,대명천로12안길,False,,False,58.85939694664752,,,
157338562,residential,,,대명천로12안길,False,,True,127.76917909213736,,,
157338560,residential,,,대명천로10길,False,,False,92.16487946577337,,,
157338560,residential,,,대명천로10길,False,,True,68.89393273218366,,,
157338557,residential,,,대명천로12길,False,,False,87.86261399694659,,,
157338557,residential,,,대명천로12길,False,,True,67.35386411168317,,,
157338562,residential,,,대명천로12안길,False,,False,127.76917909213736,,,
37399725,secondary,,,야외음악당로,False,,False,54.98812336265163,,,
37399725,secondary,,,야외음악당로,False,,True,57.801488205212316,,,
157338734,residential,,,야외음악당로7길,False,,True,64.23473112031992,,,
157338355,residential,,,야외음악당로7길,False,,True,121.88638823179225,,,
157338734,residential,,,야외음악당로7길,False,,False,64.23473112031992,,,
157338734,residential,,,야외음악당로7길,False,,True,55.29899320801117,,,
157338563,residential,,,대명천로16길,False,,False,121.08443036488767,,,
157338563,residential,,,대명천로16길,False,,True,56.004811558808406,,,
157338734,residential,,,야외음악당로7길,False,,False,55.29899320801117,,,
157338734,residential,,,야외음악당로7길,False,,True,61.484603903199556,,,
157338510,residential,,,대명천로18길,False,,False,96.02153122686285,,,
157338510,residential,,,대명천로18길,False,,True,120.18571630491627,,,
157338734,residential,,,야외음악당로7길,False,,False,61.484603903199556,,,
157338734,residential,,,야외음악당로7길,False,,True,61.10584446934401,,,
157338558,residential,,,대명천로20길,False,,False,67.5383251162653,,,
157338558,residential,,,대명천로20길,False,,True,119.2847848460077,,,
157338734,residential,,,야외음악당로7길,False,,False,61.10584446934401,,,
157338734,residential,,,야외음악당로7길,False,,True,59.34779237367106,,,
157338422,residential,,,야외음악당로7길,False,,True,118.44653259236733,,,
157338734,residential,,,야외음악당로7길,False,,False,59.34779237367106,,,
157338734,residential,,,야외음악당로7길,False,,True,64.32576624759508,,,
157338295,residential,,,구마로39길,False,,False,66.39664290819046,,,
157338295,residential,,,구마로39길,False,,True,117.46130256221669,,,
157338734,residential,,,야외음악당로7길,False,,False,64.32576624759508,,,
732469992,residential,,,야외음악당로8길,False,,True,51.837945001529604,,,
37402488,secondary,,,장기로,False,,False,148.57517820861693,,,
37402488,secondary,,,장기로,False,,True,145.81289381903122,,,
157338494,residential,,,대명천로6길,False,,False,35.72407837980578,,,
732469992,residential,,,야외음악당로8길,False,,False,51.837945001529604,,,
732469992,residential,,,야외음악당로8길,False,,True,97.41873500936082,,,
157338539,residential,,,대명천로10길,False,,True,63.19475152772725,,,
157338750,residential,,,야외음악당로8길,False,,False,55.11092734614152,,,
157338750,residential,,,야외음악당로8길,False,,True,63.65117828232856,,,
157338560,residential,,,대명천로10길,False,,False,68.89393273218366,,,
157338440,residential,,,야외음악당로8길,False,,True,128.18248528521804,,,
157338750,residential,,,야외음악당로8길,False,,False,63.65117828232856,,,
157338750,residential,,,야외음악당로8길,False,,True,63.191371416877075,,,
157338750,residential,,,야외음악당로8길,False,,True,55.11092734614152,,,
157338752,residential,,,대명천로8길,False,,True,37.550339241612605,,,
732469991,residential,,,대명천로8길,False,,False,76.71459906492285,,,
732469992,residential,,,야외음악당로8길,False,,False,97.41873500936082,,,
157338557,residential,,,대명천로12길,False,,False,67.35386411168317,,,
157338750,residential,,,야외음악당로8길,False,,False,63.191371416877075,,,
157338750,residential,,,야외음악당로8길,False,,True,68.84355075156512,,,
37399725,secondary,,,야외음악당로,False,,False,67.84280876903291,,,
37399725,secondary,,,야외음악당로,False,,True,54.98812336265163,,,
157338750,residential,,,야외음악당로8길,False,,False,68.84355075156512,,,
157338566,residential,,,대명천로38길,False,,False,110.203741015953,,,
1131468670,residential,,,구마로21길,False,,False,37.35117191598969,,,
37399991,tertiary,,,대명천로,False,,False,210.1986455521172,,,
37399991,tertiary,,,대명천로,False,,True,150.0551373853537,,,
37399960,secondary,,,당산로,False,,False,43.53784814844215,,,
37399960,secondary,,,당산로,False,,True,134.3948364986135,,,
"[157338581, 732470005]",residential,,,당산로,False,,False,601.099782254324,,,
157338417,residential,,,대명천로10길,False,,False,97.6060781266071,,,
157338539,residential,,,대명천로10길,False,,False,63.19475152772725,,,
157338539,residential,,,대명천로10길,False,,True,65.0077771207716,,,
157338417,residential,,,대명천로10길,False,,True,97.6060781266071,,,
732469991,residential,,,대명천로8길,False,,False,54.2551589659539,,,
732469991,residential,,,대명천로8길,False,,True,76.71459906492285,,,
157338355,residential,,,야외음악당로7길,False,,False,121.88638823179225,,,
157338759,residential,,,야외음악당로9길,False,,False,55.37516536738039,,,
157338759,residential,,,야외음악당로9길,False,,True,63.29872537275314,,,
157338563,residential,,,대명천로16길,False,,False,60.364253819295314,,,
157338563,residential,,,대명천로16길,False,,True,121.08443036488767,,,
157338759,residential,,,야외음악당로9길,False,,False,62.181033113064565,,,
157338759,residential,,,야외음악당로9길,False,,True,55.37516536738039,,,
157338510,residential,,,대명천로18길,False,,False,120.18571630491627,,,
157338759,residential,,,야외음악당로9길,False,,False,60.287869898589165,,,
157338759,residential,,,야외음악당로9길,False,,True,62.181033113064565,,,
157338558,residential,,,대명천로20길,False,,False,119.2847848460077,,,
157338558,residential,,,대명천로20길,False,,True,59.086420029792144,,,
157338759,residential,,,야외음악당로9길,False,,False,57.32229419267495,,,
157338759,residential,,,야외음악당로9길,False,,True,60.287869898589165,,,
157338422,residential,,,야외음악당로7길,False,,False,118.44653259236733,,,
157338759,residential,,,야외음악당로9길,False,,False,67.16509331923314,,,
157338759,residential,,,야외음악당로9길,False,,True,57.32229419267495,,,
157338295,residential,,,구마로39길,False,,False,117.46130256221669,,,
157338295,residential,,,구마로39길,False,,True,56.4454811803268,,,
157338759,residential,,,야외음악당로9길,False,,True,67.16509331923314,,,
732470002,residential,,,구마로39길,False,,False,169.44722416020085,,,
37402488,secondary,,,장기로,False,,False,20.97381199732997,,,
732469991,residential,,,대명천로8길,False,,True,54.2551589659539,,,
37402488,secondary,,,장기로,False,,True,148.57517820861693,,,
37402488,secondary,,,장기로,False,,False,48.10145739249893,,,
37402488,secondary,,,장기로,False,,True,20.97381199732997,,,
732470000,residential,,,장기로5길,False,,True,117.52882259937763,,,
157338539,residential,,,대명천로10길,False,,False,65.0077771207716,,,
157338539,residential,,,대명천로10길,False,,True,69.6232488796401,,,
732470000,residential,,,장기로5길,False,,False,117.52882259937763,,,
732470000,residential,,,장기로5길,False,,True,64.90312788526319,,,
157338440,residential,,,야외음악당로8길,False,,False,128.18248528521804,,,
732470000,residential,,,장기로5길,False,,False,64.90312788526319,,,
732470000,residential,,,장기로5길,False,,True,64.6146915885001,,,
157338489,residential,,,장기로13길,False,,False,106.77464266109331,,,
732470000,residential,,,장기로5길,False,,False,64.6146915885001,,,
732470000,residential,,,장기로5길,False,,True,68.03101427178814,,,
157338295,residential,,,구마로39길,False,,False,56.4454811803268,,,
157338295,residential,,,구마로39길,False,,True,129.7601257710303,,,
157338304,residential,,,야외음악당로11길,False,,False,63.97292396997696,,,
37399725,secondary,,,야외음악당로,False,,False,128.57563393045743,,,
37399725,secondary,,,야외음악당로,False,,True,60.31256973896746,,,
157338304,residential,,,야외음악당로11길,False,,True,63.50591617009336,,,
732470000,residential,,,장기로5길,False,,False,68.03101427178814,,,
157338304,residential,,,야외음악당로11길,False,,True,63.97292396997696,,,
157338458,residential,,,야외음악당로11길,False,,True,128.8904970244119,,,
157338304,residential,,,야외음악당로11길,False,,False,60.974346273690976,,,
157338304,residential,,,야외음악당로11길,False,,False,63.50591617009336,,,
157338304,residential,,,야외음악당로11길,False,,True,54.41945960365901,,,
157338442,residential,,,야외음악당로11길,False,,False,128.51480462048863,,,
157338304,residential,,,야외음악당로11길,False,,False,54.41945960365901,,,
157338304,residential,,,야외음악당로11길,False,,True,60.1615830733677,,,
157338563,residential,,,대명천로16길,False,,True,60.364253819295314,,,
157338563,residential,,,대명천로16길,False,,False,129.06723354261766,,,
157338304,residential,,,야외음악당로11길,False,,False,60.1615830733677,,,
157338304,residential,,,야외음악당로11길,False,,True,62.263370145349214,,,
157338553,residential,,,장기로17길,False,,True,127.19762125482046,,,
157338406,residential,,,대명천로42길,False,,False,186.16260161687086,,,
157338566,residential,,,대명천로38길,False,,False,39.957318285420364,,,
157338566,residential,,,대명천로38길,False,,True,110.203741015953,,,
37399991,tertiary,,,대명천로,False,,False,72.0297776301778,,,
37399991,tertiary,,,대명천로,False,,True,39.10076646814386,,,
157338406,residential,,,대명천로42길,False,,True,186.16260161687086,,,
37402488,secondary,,,장기로,False,,False,29.404010591332593,,,
37402488,secondary,,,장기로,False,,True,48.10145739249893,,,
157338507,residential,,,장기로7길,False,,True,97.93379226134326,,,
157338566,residential,,,대명천로38길,False,,False,57.62060164250532,,,
157338566,residential,,,대명천로38길,False,,True,39.957318285420364,,,
157338663,residential,,,와룡로22길,False,,False,227.1803718312851,,,
37402039,secondary,,,와룡로,False,31,False,103.96921667781223,,,
37402039,secondary,,,와룡로,False,31,True,28.953982134633815,,,
157338663,residential,,,와룡로22길,False,,True,227.18037183128507,,,
157338507,residential,,,장기로7길,False,,False,97.93379226134326,,,
157338507,residential,,,장기로7길,False,,True,133.7196426593499,,,
157338539,residential,,,대명천로10길,False,,False,69.6232488796401,,,
157338489,residential,,,장기로13길,False,,False,73.96020049905839,,,
157338489,residential,,,장기로13길,False,,True,106.77464266109331,,,
157338507,residential,,,장기로7길,False,,False,133.7196426593499,,,
37399725,secondary,,,야외음악당로,False,,False,74.6456863743615,,,
37399725,secondary,,,야외음악당로,False,,True,128.57563393045743,,,
157338686,residential,,,야외음악당로13길,False,,True,62.63909314719019,,,
157338442,residential,,,야외음악당로11길,False,,True,128.51480462048863,,,
157338686,residential,,,야외음악당로13길,False,,False,62.63909314719019,,,
157338686,residential,,,야외음악당로13길,False,,True,55.92284448524382,,,
157338553,residential,,,장기로17길,False,,False,127.19762125482046,,,
157338553,residential,,,장기로17길,False,,True,75.93602197009697,,,
157338686,residential,,,야외음악당로13길,False,,False,59.35169463261218,,,
157338686,residential,,,야외음악당로13길,False,,True,60.72590409916355,,,
157338558,residential,,,대명천로20길,False,,False,128.05941282730927,,,
157338686,residential,,,야외음악당로13길,False,,False,60.72590409916355,,,
157338686,residential,,,야외음악당로13길,False,,True,61.140536291320736,,,
157338458,residential,,,야외음악당로11길,False,,False,128.8904970244119,,,
157338686,residential,,,야외음악당로13길,False,,False,61.140536291320736,,,
157338686,residential,,,야외음악당로13길,False,,True,64.63686528059468,,,
157338295,residential,,,구마로39길,False,,False,129.7601257710303,,,
157338295,residential,,,구마로39길,False,,True,77.30670880904417,,,
157338686,residential,,,야외음악당로13길,False,,False,64.63686528059468,,,
37402488,secondary,,,장기로,False,,False,113.43615711006366,,,
37402488,secondary,,,장기로,False,,True,133.38445622794205,,,
157338310,residential,,,장기로12길,False,,False,310.46342407332554,,,
37402488,secondary,,,장기로,False,,False,75.81710612210215,,,
37402488,secondary,,,장기로,False,,True,113.43615711006366,,,
157338489,residential,,,장기로13길,False,,True,73.96020049905839,,,
37402488,secondary,,,장기로,False,,False,186.08864235138236,,,
37402488,secondary,,,장기로,False,,True,177.77557065950302,,,
157338553,residential,,,장기로17길,False,,False,75.93602197009697,,,
732469990,residential,,,장기로,False,,True,70.56527574672914,,,
37402488,secondary,,,장기로,False,,False,103.47609534694072,,,
37402488,secondary,,,장기로,False,,True,82.79186276377318,,,
157338388,residential,,,,False,,True,71.24608186035462,,,
37402488,secondary,,,장기로,False,,False,174.62657125127112,,,
37402488,secondary,,,장기로,False,,True,103.47609534694072,,,
157338756,residential,,,장기로26길,False,,False,71.26970786905862,,,
732469997,residential,,,장기로,False,,True,254.75710801162106,,,
37402488,secondary,,,장기로,False,,False,175.52642897546252,,,
37402488,secondary,,,장기로,False,,True,300.4287884502796,,,
732470004,residential,,,장기로36길,False,,False,71.12728656347227,,,
"[732470005, 157338581]",residential,,,당산로,False,,True,601.099782254324,,,
37402039,secondary,,,와룡로,False,31,True,53.247183128161126,,,
37402488,secondary,,,장기로,False,,True,225.01689133455437,,,
37402039,secondary,,,와룡로,False,31,False,138.5292839951355,,,
37402488,secondary,,,장기로,False,,False,414.5890035917718,,,
157338549,residential,,,장기로16길,False,,True,127.38805784144742,,,
362084334,residential,,,야외음악당로15길,False,,False,80.6152068677767,,,
362084334,residential,,,야외음악당로15길,False,,True,70.85292315697211,,,
362084334,residential,,,야외음악당로15길,False,,False,127.64310679090651,,,
362084334,residential,,,야외음악당로15길,False,,True,80.6152068677767,,,
732469990,residential,,,장기로,False,,False,70.56527574672914,,,
157338542,residential,,,야외음악당로15안길,False,,True,119.2416991129327,,,
362084334,residential,,,야외음악당로15길,False,,False,58.18431935393757,,,
362084334,residential,,,야외음악당로15길,False,,True,127.64310679090651,,,
362084334,residential,,,야외음악당로15길,False,,False,60.15993619781418,,,
362084334,residential,,,야외음악당로15길,False,,True,58.18431935393757,,,
732470001,residential,,,장기로22길,False,,False,71.21204758992246,,,
732470001,residential,,,장기로22길,False,,True,118.89430213888595,,,
157338469,residential,,,,False,,True,118.57088221789778,,,
362084334,residential,,,야외음악당로15길,False,,False,21.345925235956088,,,
362084334,residential,,,야외음악당로15길,False,,True,60.15993619781418,,,
157338388,residential,,,,False,,False,71.24608186035462,,,
362084334,residential,,,야외음악당로15길,False,,False,103.88125776335092,,,
362084334,residential,,,야외음악당로15길,False,,True,21.345925235956088,,,
157338756,residential,,,장기로26길,False,,False,117.87217369339726,,,
157338756,residential,,,장기로26길,False,,True,71.26970786905862,,,
362084334,residential,,,야외음악당로15길,False,,True,103.88125776335092,,,
37399960,secondary,,,당산로,False,,False,47.75408603191953,,,
37399960,secondary,,,당산로,False,,True,141.7996227637004,,,
157338758,residential,,,와룡로28길,False,,True,85.62292198686418,,,
157338654,residential,,,당산로21안길,False,,True,78.88579173039604,,,
157338758,residential,,,와룡로28길,False,,False,85.62292198686418,,,
157338758,residential,,,와룡로28길,False,,True,168.18104296975056,,,
157338425,residential,,,와룡로28길,False,,True,79.107165680869,,,
157338758,residential,,,와룡로28길,False,,False,168.18104296975056,,,
157338758,residential,,,와룡로28길,False,,True,28.862503458847996,,,
157338758,residential,,,와룡로28길,False,,False,28.862503458847996,,,
157338758,residential,,,와룡로28길,False,,True,133.6037547971628,,,
732470004,residential,,,장기로36길,False,,True,68.74756620053135,,,
157338456,residential,,,와룡로28길,False,,True,80.82891831601152,,,
157338758,residential,,,와룡로28길,False,,False,133.6037547971628,,,
157338758,residential,,,와룡로28길,False,,True,39.715167643965906,,,
157338758,residential,,,와룡로28길,False,,False,39.715167643965906,,,
157338758,residential,,,와룡로28길,False,,True,119.27167845622586,,,
561194732,residential,,,장기로38길,False,,True,70.60702941081908,,,
157338753,residential,,,감삼1길,False,,True,80.24705989982202,,,
157338758,residential,,,와룡로28길,False,,False,119.27167845622586,,,
157338758,residential,,,와룡로28길,False,,True,28.043985794717035,,,
157338455,residential,,,와룡로28안길,False,,True,153.36494476986806,,,
157338758,residential,,,와룡로28길,False,,False,28.043985794717035,,,
157338758,residential,,,와룡로28길,False,,True,78.23928459105804,,,
37402039,secondary,,,와룡로,False,31,False,153.59008399342835,,,
157338758,residential,,,와룡로28길,False,,False,78.23928459105804,,,
37402039,secondary,,,와룡로,False,31,True,138.5292839951355,,,
732469985,residential,,,와룡로28길,False,,True,119.91346113676813,,,
157338549,residential,,,장기로16길,False,,False,127.38805784144742,,,
157338549,residential,,,장기로16길,False,,True,62.85531956712941,,,
157338755,residential,,,당산동길,False,,False,71.69793494527634,,,
157338755,residential,,,당산동길,False,,True,164.73498773062798,,,
157338542,residential,,,야외음악당로15안길,False,,False,119.2416991129327,,,
