osmid,y,x,street_count,highway,junction,ref,railway,geometry
4633876688,35.8074434,128.5450678,3,,,,,POINT (128.5450678 35.8074434)
4633877190,35.8066801,128.5444935,3,,,,,POINT (128.5444935 35.8066801)
4633877192,35.8064011,128.5436143,3,,,,,POINT (128.5436143 35.8064011)
4633877193,35.8066836,128.5434244,3,,,,,POINT (128.5434244 35.8066836)
4633877194,35.8070538,128.5442247,4,,,,,POINT (128.5442247 35.8070538)
4633932558,35.8250422,128.5478954,3,,,,,POINT (128.5478954 35.8250422)
4633932559,35.8245452,128.5475158,3,,,,,POINT (128.5475158 35.8245452)
4633932560,35.8248637,128.5482271,3,,,,,POINT (128.5482271 35.8248637)
4633932561,35.824381,128.5478279,3,,,,,POINT (128.5478279 35.824381)
4633932562,35.8244109,128.5483322,3,,,,,POINT (128.5483322 35.8244109)
4633932563,35.8240368,128.549007,3,,,,,POINT (128.549007 35.8240368)
4633932564,35.8247168,128.5484999,3,,,,,POINT (128.5484999 35.8247168)
4634468665,35.8541439,128.5030092,3,,,,,POINT (128.5030092 35.8541439)
4634468666,35.8533125,128.5030023,3,,,,,POINT (128.5030023 35.8533125)
4634468667,35.8527907,128.5023617,3,,,,,POINT (128.5023617 35.8527907)
4634468669,35.8524395,128.5026225,3,,,,,POINT (128.5026225 35.8524395)
4634498183,35.8519779,128.5009406,3,,,,,POINT (128.5009406 35.8519779)
4634498491,35.8530782,128.5021614,3,,,,,POINT (128.5021614 35.8530782)
4634507507,35.8520671,128.502055,3,,,,,POINT (128.502055 35.8520671)
4634507512,35.8525952,128.5027906,3,,,,,POINT (128.5027906 35.8525952)
4634514073,35.8534644,128.5063353,3,,,,,POINT (128.5063353 35.8534644)
4634537950,35.8541329,128.5039144,3,,,,,POINT (128.5039144 35.8541329)
4634537951,35.8536924,128.5039047,3,,,,,POINT (128.5039047 35.8536924)
4634537962,35.8527358,128.5049389,3,,,,,POINT (128.5049389 35.8527358)
4634537964,35.8538495,128.5030069,3,,,,,POINT (128.5030069 35.8538495)
4634537965,35.8538588,128.5021811,3,,,,,POINT (128.5021811 35.8538588)
4634537966,35.8535043,128.5030039,3,,,,,POINT (128.5030039 35.8535043)
4634537967,35.8535168,128.5021725,3,,,,,POINT (128.5021725 35.8535168)
4634562002,35.8552401,128.515386,4,,,,level_crossing,POINT (128.515386 35.8552401)
4634579634,35.8545947,128.5126404,3,,,,,POINT (128.5126404 35.8545947)
4634579635,35.8546722,128.5096946,4,,,,,POINT (128.5096946 35.8546722)
4634579637,35.8540949,128.5081742,3,,,,,POINT (128.5081742 35.8540949)
4634586771,35.8537528,128.5154124,3,,,,,POINT (128.5154124 35.8537528)
4634636628,35.8142087,128.5098595,3,,,,,POINT (128.5098595 35.8142087)
4634646957,35.8125139,128.5091622,4,,,,,POINT (128.5091622 35.8125139)
4634646961,35.8109561,128.5149596,3,,,,,POINT (128.5149596 35.8109561)
4634661170,35.8553393,128.5100055,3,,,,,POINT (128.5100055 35.8553393)
4634788434,35.8513824,128.5344165,3,,,,,POINT (128.5344165 35.8513824)
4634788438,35.8507611,128.536993,1,,,,,POINT (128.536993 35.8507611)
4634788726,35.8525761,128.5306346,3,,,,,POINT (128.5306346 35.8525761)
4634794044,35.8525829,128.5318928,3,,,,,POINT (128.5318928 35.8525829)
4634812752,35.8636033,128.5257485,1,,,,,POINT (128.5257485 35.8636033)
4634981150,35.8427633,128.551562,3,,,,,POINT (128.551562 35.8427633)
4634992636,35.8359396,128.5553654,3,,,,,POINT (128.5553654 35.8359396)
4634992637,35.8358523,128.5556258,3,,,,,POINT (128.5556258 35.8358523)
4634992639,35.8347245,128.5549812,3,,,,,POINT (128.5549812 35.8347245)
4635197416,35.8083535,128.5318954,3,,,,,POINT (128.5318954 35.8083535)
4635197417,35.808308,128.5299095,3,,,,,POINT (128.5299095 35.808308)
4635197418,35.8082421,128.5304494,1,,,,,POINT (128.5304494 35.8082421)
4635197419,35.8082551,128.5303429,3,,,,,POINT (128.5303429 35.8082551)
4635197420,35.8079462,128.5302985,3,,,,,POINT (128.5302985 35.8079462)
4635197421,35.807935,128.5303892,1,,,,,POINT (128.5303892 35.807935)
4635197422,35.8080008,128.529857,3,,,,,POINT (128.529857 35.8080008)
4635197423,35.8084998,128.5299423,3,,,,,POINT (128.5299423 35.8084998)
4635197424,35.8085406,128.5295363,3,,,,,POINT (128.5295363 35.8085406)
4635197426,35.8085837,128.528517,3,,,,,POINT (128.528517 35.8085837)
4635197427,35.8082938,128.5284674,4,,,,,POINT (128.5284674 35.8082938)
4635197430,35.8085145,128.5285051,3,,,,,POINT (128.5285051 35.8085145)
4635197434,35.8088793,128.528563,1,,,,,POINT (128.528563 35.8088793)
4635197436,35.8088937,128.5290868,1,,,,,POINT (128.5290868 35.8088937)
4635197437,35.8084803,128.5308514,3,,,,,POINT (128.5308514 35.8084803)
4635197440,35.808413,128.5314897,3,,,,,POINT (128.5314897 35.808413)
4635197441,35.8088476,128.5310111,3,,,,,POINT (128.5310111 35.8088476)
4635197444,35.8090458,128.5306653,1,,,,,POINT (128.5306653 35.8090458)
4635197445,35.8088076,128.5313752,3,,,,,POINT (128.5313752 35.8088076)
4635197446,35.8092237,128.5314333,1,,,,,POINT (128.5314333 35.8092237)
4635197461,35.8078651,128.5352949,3,,,,,POINT (128.5352949 35.8078651)
4635197462,35.8075509,128.5337075,2,,,,,POINT (128.5337075 35.8075509)
4635197464,35.8078086,128.5358119,4,,,,,POINT (128.5358119 35.8078086)
4635197466,35.8088367,128.5359597,4,,,,,POINT (128.5359597 35.8088367)
4635258084,35.8145516,128.5357833,4,,,,,POINT (128.5357833 35.8145516)
4635271491,35.8136593,128.5369691,4,,,,,POINT (128.5369691 35.8136593)
4635271492,35.8138626,128.5372149,4,,,,,POINT (128.5372149 35.8138626)
4635271493,35.8143365,128.5377879,4,,,,,POINT (128.5377879 35.8143365)
4635271494,35.8140878,128.5374872,4,,,,,POINT (128.5374872 35.8140878)
4635513330,35.8115154,128.5259655,4,,,,,POINT (128.5259655 35.8115154)
4636773290,35.8539001,128.5109296,1,,,,,POINT (128.5109296 35.8539001)
4636773318,35.8540301,128.5109241,3,,,,,POINT (128.5109241 35.8540301)
4637772471,35.8141592,128.5446114,3,,,,,POINT (128.5446114 35.8141592)
4637802436,35.8155835,128.5466955,4,,,,,POINT (128.5466955 35.8155835)
4637820006,35.8144762,128.5450763,3,,,,,POINT (128.5450763 35.8144762)
4637820007,35.813693,128.5458598,3,,,,,POINT (128.5458598 35.813693)
4637820008,35.813991,128.5463104,3,,,,,POINT (128.5463104 35.813991)
4637820009,35.8147736,128.5455124,3,,,,,POINT (128.5455124 35.8147736)
4637824132,35.8135649,128.5467388,4,,,,,POINT (128.5467388 35.8135649)
4637824711,35.8133794,128.5453839,3,,,,,POINT (128.5453839 35.8133794)
4637826533,35.8126267,128.5452859,4,,,,,POINT (128.5452859 35.8126267)
4637826535,35.8133583,128.5454048,3,,,,,POINT (128.5454048 35.8133583)
4637853418,35.81739,128.5449023,3,,,,,POINT (128.5449023 35.81739)
4637853423,35.8168173,128.547332,3,,,,,POINT (128.547332 35.8168173)
4637853425,35.8163214,128.5478953,3,,,,,POINT (128.5478953 35.8163214)
4637854587,35.8176206,128.5452735,3,,,,,POINT (128.5452735 35.8176206)
4637854588,35.81581,128.547074,4,,,,,POINT (128.547074 35.81581)
4637854589,35.8149772,128.5479114,3,,,,,POINT (128.5479114 35.8149772)
4637854590,35.8147309,128.5475453,3,,,,,POINT (128.5475453 35.8147309)
4637856174,35.8178302,128.5456107,3,,,,,POINT (128.5456107 35.8178302)
4637856175,35.816006,128.5474334,4,,,,,POINT (128.5474334 35.816006)
4637856176,35.8152078,128.5482923,4,,,,,POINT (128.5482923 35.8152078)
4637856177,35.8148273,128.5486966,3,,,,,POINT (128.5486966 35.8148273)
4637857666,35.8174672,128.5485979,3,,,,,POINT (128.5485979 35.8174672)
4637859866,35.8162962,128.548447,3,,,,,POINT (128.548447 35.8162962)
4637859868,35.815682,128.5483861,3,,,,,POINT (128.5483861 35.815682)
4637859892,35.8168784,128.548265,3,,,,,POINT (128.548265 35.8168784)
4637859904,35.8160648,128.5481072,3,,,,,POINT (128.5481072 35.8160648)
4637859907,35.8162844,128.5478573,3,,,,,POINT (128.5478573 35.8162844)
4637861004,35.8154379,128.548622,3,,,,,POINT (128.548622 35.8154379)
4637871605,35.8063097,128.5235918,3,,,,,POINT (128.5235918 35.8063097)
4637878922,35.8076463,128.5238948,3,,,,,POINT (128.5238948 35.8076463)
4637948547,35.8152573,128.5366259,4,,,,,POINT (128.5366259 35.8152573)
4639424300,35.8641915,128.4915402,3,,,,,POINT (128.4915402 35.8641915)
4639424304,35.8640258,128.4883769,1,,,,,POINT (128.4883769 35.8640258)
4639424310,35.8639598,128.4902891,3,,,,,POINT (128.4902891 35.8639598)
4639424311,35.8639722,128.4884989,1,,,,,POINT (128.4884989 35.8639722)
4639424313,35.864202,128.4890019,3,,,,,POINT (128.4890019 35.864202)
4639424314,35.8637537,128.489232,1,,,,,POINT (128.489232 35.8637537)
4639424318,35.8640623,128.4897913,3,,,,,POINT (128.4897913 35.8640623)
4639424321,35.863555,128.4903387,1,,,,,POINT (128.4903387 35.863555)
4639424322,35.8643346,128.4901122,1,,,,,POINT (128.4901122 35.8643346)
4639424324,35.8641689,128.4892737,3,,,,,POINT (128.4892737 35.8641689)
4639489462,35.859768,128.4904189,3,,,,,POINT (128.4904189 35.859768)
4639489469,35.8593654,128.4914194,1,,,,,POINT (128.4914194 35.8593654)
4639489470,35.8613158,128.4920206,3,,,,,POINT (128.4920206 35.8613158)
4639489474,35.8605824,128.4909382,3,,,,,POINT (128.4909382 35.8605824)
4639489477,35.8602903,128.4904448,3,,,,,POINT (128.4904448 35.8602903)
4641111575,35.8380155,128.5339296,4,,,,,POINT (128.5339296 35.8380155)
4641111576,35.8419286,128.5340651,3,,,,,POINT (128.5340651 35.8419286)
4641111577,35.8382906,128.5369019,3,,,,,POINT (128.5369019 35.8382906)
4641111578,35.83806,128.5352757,3,,,,,POINT (128.5352757 35.83806)
4641111579,35.8373867,128.5352755,4,,,,,POINT (128.5352755 35.8373867)
4641111580,35.8379601,128.5321463,4,,,,,POINT (128.5321463 35.8379601)
4641111581,35.8379151,128.5306768,3,,,,,POINT (128.5306768 35.8379151)
4641111582,35.8372888,128.5321579,4,,,,,POINT (128.5321579 35.8372888)
4641111583,35.838518,128.5321538,4,,,,,POINT (128.5321538 35.838518)
4641111584,35.8399196,128.5321604,3,,,,,POINT (128.5321604 35.8399196)
4641111586,35.8419368,128.5334109,3,,,,,POINT (128.5334109 35.8419368)
4641111587,35.8396347,128.5333564,4,,,,,POINT (128.5333564 35.8396347)
4641111588,35.8385488,128.5333438,3,,,,,POINT (128.5333438 35.8385488)
4641111689,35.8385664,128.5339487,3,,,,,POINT (128.5339487 35.8385664)
4641111690,35.8393034,128.5359873,4,,,,,POINT (128.5359873 35.8393034)
4641111691,35.8393355,128.5339753,4,,,,,POINT (128.5339753 35.8393355)
4641111692,35.8403984,128.5369641,4,,,,,POINT (128.5369641 35.8403984)
4641111693,35.8404164,128.5360153,4,,,,,POINT (128.5360153 35.8404164)
4641111694,35.8404237,128.535342,4,,,,,POINT (128.535342 35.8404237)
4641111695,35.8404414,128.534682,4,,,,,POINT (128.534682 35.8404414)
4641111696,35.8404517,128.534014,4,,,,,POINT (128.534014 35.8404517)
4641111697,35.8404643,128.5333761,3,,,,,POINT (128.5333761 35.8404643)
4641111699,35.8381584,128.5359697,3,,,,,POINT (128.5359697 35.8381584)
4641111700,35.8419037,128.5360316,3,,,,,POINT (128.5360316 35.8419037)
4641111701,35.8419118,128.5353935,3,,,,,POINT (128.5353935 35.8419118)
4641111702,35.8393138,128.5353392,3,,,,,POINT (128.5353392 35.8393138)
4641111703,35.8393242,128.5346814,3,,,,,POINT (128.5346814 35.8393242)
4641111704,35.8419205,128.534706,3,,,,,POINT (128.534706 35.8419205)
4641111705,35.8385025,128.5314824,3,,,,,POINT (128.5314824 35.8385025)
4641111706,35.8399258,128.531474,3,,,,,POINT (128.531474 35.8399258)
4641689672,35.8236439,128.5341151,3,,,,,POINT (128.5341151 35.8236439)
4641712789,35.8306104,128.5273557,3,,,,,POINT (128.5273557 35.8306104)
4642050093,35.8547529,128.5035724,4,,,,,POINT (128.5035724 35.8547529)
4642071354,35.8554816,128.4998643,4,,,,,POINT (128.4998643 35.8554816)
4642154072,35.8380215,128.5467556,4,,,,,POINT (128.5467556 35.8380215)
4642154073,35.8372531,128.5467398,4,,,,,POINT (128.5467398 35.8372531)
4642269361,35.8380045,128.5487871,4,,,,,POINT (128.5487871 35.8380045)
4643356977,35.8590132,128.5111292,3,,,,,POINT (128.5111292 35.8590132)
4643356978,35.8589848,128.512738,3,,,,,POINT (128.512738 35.8589848)
4643356979,35.8589548,128.5143779,3,,,,,POINT (128.5143779 35.8589548)
4643356988,35.861264,128.511413,3,,,,,POINT (128.511413 35.861264)
4643357092,35.862242,128.5127937,3,,,,,POINT (128.5127937 35.862242)
4643357093,35.8612351,128.512753,4,,,,,POINT (128.512753 35.8612351)
4643384860,35.8622974,128.5131645,3,,,,,POINT (128.5131645 35.8622974)
4643384861,35.8623126,128.5135195,3,,,,,POINT (128.5135195 35.8623126)
4643384862,35.8622696,128.5138717,3,,,,,POINT (128.5138717 35.8622696)
4643384864,35.8612061,128.5142083,3,,,,,POINT (128.5142083 35.8612061)
4643384865,35.8620744,128.5154575,1,,,,,POINT (128.5154575 35.8620744)
4643384866,35.8611961,128.5144607,3,,,,,POINT (128.5144607 35.8611961)
4643384867,35.8612329,128.5131542,3,,,,,POINT (128.5131542 35.8612329)
4643384869,35.8612185,128.5135132,3,,,,,POINT (128.5135132 35.8612185)
4643384870,35.8612048,128.5138532,3,,,,,POINT (128.5138532 35.8612048)
4643384871,35.8608485,128.5127607,3,,,,,POINT (128.5127607 35.8608485)
4643384872,35.8608354,128.5144476,3,,,,,POINT (128.5144476 35.8608354)
4643384873,35.8594507,128.5127268,3,,,,,POINT (128.5127268 35.8594507)
4643384874,35.8594244,128.5143962,3,,,,,POINT (128.5143962 35.8594244)
4643384875,35.8608406,128.5131953,3,,,,,POINT (128.5131953 35.8608406)
4643384876,35.8594392,128.5131468,3,,,,,POINT (128.5131468 35.8594392)
4643384877,35.8608334,128.5135923,3,,,,,POINT (128.5135923 35.8608334)
4643384878,35.8594321,128.5135623,3,,,,,POINT (128.5135623 35.8594321)
4643384879,35.8608263,128.5139811,3,,,,,POINT (128.5139811 35.8608263)
4643384880,35.8594254,128.5139514,3,,,,,POINT (128.5139514 35.8594254)
4643384881,35.8602028,128.5127428,3,,,,,POINT (128.5127428 35.8602028)
4643384882,35.8601897,128.514424,3,,,,,POINT (128.514424 35.8601897)
4643384916,35.8601867,128.5135842,4,,,,,POINT (128.5135842 35.8601867)
4643395377,35.8255985,128.5420114,3,,,,,POINT (128.5420114 35.8255985)
4643395382,35.8248532,128.5413038,3,,,,,POINT (128.5413038 35.8248532)
4643395387,35.8244016,128.5431589,3,,,,,POINT (128.5431589 35.8244016)
4643395389,35.8253208,128.5429307,4,,,,,POINT (128.5429307 35.8253208)
4643395390,35.8251703,128.5422986,3,,,,,POINT (128.5422986 35.8251703)
4643395391,35.8252921,128.5420878,3,,,,,POINT (128.5420878 35.8252921)
4643395393,35.8255441,128.5429779,3,,,,,POINT (128.5429779 35.8255441)
4643395394,35.8253928,128.5420979,3,,,,,POINT (128.5420979 35.8253928)
4643395395,35.8256425,128.5435148,1,,,,,POINT (128.5435148 35.8256425)
4643395398,35.8250793,128.5435269,1,,,,,POINT (128.5435269 35.8250793)
4643395399,35.8247739,128.5430932,3,,,,,POINT (128.5430932 35.8247739)
4643395401,35.8247301,128.5435845,1,,,,,POINT (128.5435845 35.8247301)
4643395402,35.8246798,128.5431212,3,,,,,POINT (128.5431212 35.8246798)
4643395405,35.8245267,128.5431667,3,,,,,POINT (128.5431667 35.8245267)
4643395406,35.8241267,128.5425976,3,,,,,POINT (128.5425976 35.8241267)
4643395407,35.8245751,128.5424532,1,,,,,POINT (128.5424532 35.8245751)
4643395408,35.8239804,128.5421802,3,,,,,POINT (128.5421802 35.8239804)
4643395410,35.8244479,128.5413504,3,,,,,POINT (128.5413504 35.8244479)
4643395412,35.825132,128.5414185,3,,,,,POINT (128.5414185 35.825132)
4643395413,35.8252173,128.5418305,3,,,,,POINT (128.5418305 35.8252173)
4643395415,35.8249121,128.5416281,1,,,,,POINT (128.5416281 35.8249121)
4643395418,35.8252108,128.5424686,3,,,,,POINT (128.5424686 35.8252108)
4643395419,35.8250439,128.543013,3,,,,,POINT (128.543013 35.8250439)
4643395420,35.8249768,128.5427123,1,,,,,POINT (128.5427123 35.8249768)
4643395424,35.8247857,128.5440198,3,,,,,POINT (128.5440198 35.8247857)
4643395425,35.8259603,128.5439207,3,,,,,POINT (128.5439207 35.8259603)
4643395427,35.8224763,128.5442822,3,,,,,POINT (128.5442822 35.8224763)
4643395428,35.8233147,128.5430392,3,,,,,POINT (128.5430392 35.8233147)
4643395429,35.8235557,128.5432758,1,,,,,POINT (128.5432758 35.8235557)
4643395430,35.8231252,128.543332,3,,,,,POINT (128.543332 35.8231252)
4643395436,35.8238892,128.5441927,3,,,,,POINT (128.5441927 35.8238892)
4643395437,35.8246933,128.5440612,3,,,,,POINT (128.5440612 35.8246933)
4643395438,35.8242494,128.5431019,3,,,,,POINT (128.5431019 35.8242494)
4643395439,35.8267642,128.5439429,3,,,,,POINT (128.5439429 35.8267642)
4643395443,35.8257024,128.5425241,3,,,,,POINT (128.5425241 35.8257024)
4643396362,35.8599111,128.511138,3,,,,,POINT (128.511138 35.8599111)
4643396365,35.8608578,128.5074478,3,,,,,POINT (128.5074478 35.8608578)
4643396368,35.862023,128.5055772,3,,,,,POINT (128.5055772 35.862023)
4643396370,35.8617591,128.5030715,3,,,,,POINT (128.5030715 35.8617591)
4643396371,35.8615612,128.5023141,3,,,,,POINT (128.5023141 35.8615612)
4643396373,35.8615497,128.5019725,3,,,,,POINT (128.5019725 35.8615497)
4643396374,35.8616716,128.5026804,3,,,,,POINT (128.5026804 35.8616716)
4643396376,35.8618838,128.5046092,3,,,,,POINT (128.5046092 35.8618838)
4643396385,35.8591722,128.5017302,3,,,,,POINT (128.5017302 35.8591722)
4643396388,35.8609649,128.5019653,3,,,,,POINT (128.5019653 35.8609649)
4643401389,35.860905,128.50187,3,,,,,POINT (128.50187 35.860905)
4643401393,35.8610773,128.5030752,3,,,,,POINT (128.5030752 35.8610773)
4643401395,35.8606345,128.5045626,3,,,,,POINT (128.5045626 35.8606345)
4643401396,35.8591082,128.505478,3,,,,,POINT (128.505478 35.8591082)
4643401397,35.8606198,128.5055294,3,,,,,POINT (128.5055294 35.8606198)
4643401398,35.8619458,128.5050401,3,,,,,POINT (128.5050401 35.8619458)
4643401399,35.8606278,128.504999,3,,,,,POINT (128.504999 35.8606278)
4643401400,35.8608125,128.5022974,3,,,,,POINT (128.5022974 35.8608125)
4643401401,35.8608184,128.5026804,3,,,,,POINT (128.5026804 35.8608184)
4643401402,35.8606399,128.5040903,3,,,,,POINT (128.5040903 35.8606399)
4643401403,35.8591322,128.5040714,3,,,,,POINT (128.5040714 35.8591322)
4643401405,35.8596377,128.5017448,3,,,,,POINT (128.5017448 35.8596377)
4643401410,35.8596106,128.5040766,4,,,,,POINT (128.5040766 35.8596106)
4643401413,35.8595941,128.5054945,3,,,,,POINT (128.5054945 35.8595941)
4643407761,35.8208131,128.5355608,4,,,,,POINT (128.5355608 35.8208131)
4643407889,35.826598,128.5433253,3,,,,,POINT (128.5433253 35.826598)
4643407893,35.8266589,128.5432469,3,,,,,POINT (128.5432469 35.8266589)
4643983294,35.8502252,128.4748911,1,,,,,POINT (128.4748911 35.8502252)
4643983295,35.8497573,128.474891,3,,,,,POINT (128.474891 35.8497573)
4645784380,35.8601946,128.5131719,4,,,,,POINT (128.5131719 35.8601946)
4645784381,35.8601805,128.5139663,4,,,,,POINT (128.5139663 35.8601805)
4646524319,35.8193975,128.5285587,3,,,,,POINT (128.5285587 35.8193975)
4647633101,35.8572829,128.5090307,3,,,,,POINT (128.5090307 35.8572829)
4647633103,35.8566554,128.5079422,3,,,,,POINT (128.5079422 35.8566554)
4647633108,35.856284,128.5100331,4,,,,,POINT (128.5100331 35.856284)
4647633110,35.8570136,128.5091229,3,,,,,POINT (128.5091229 35.8570136)
4647633112,35.8564955,128.5098435,3,,,,,POINT (128.5098435 35.8564955)
4647633113,35.8565522,128.5079883,3,,,,,POINT (128.5079883 35.8565522)
4647633114,35.8563175,128.5073697,3,,,,,POINT (128.5073697 35.8563175)
4647633117,35.8570205,128.5088567,3,,,,,POINT (128.5088567 35.8570205)
4647633125,35.8564082,128.5076088,3,,,,,POINT (128.5076088 35.8564082)
4647633128,35.8560885,128.5082522,3,,,,,POINT (128.5082522 35.8560885)
4647633129,35.8561114,128.5078277,3,,,,,POINT (128.5078277 35.8561114)
4647633132,35.8556336,128.5085484,3,,,,,POINT (128.5085484 35.8556336)
4647633133,35.855365,128.5086147,3,,,,,POINT (128.5086147 35.855365)
4647633134,35.8557794,128.5095568,3,,,,,POINT (128.5095568 35.8557794)
4647633135,35.85578,128.5100184,3,,,,,POINT (128.5100184 35.85578)
4647891612,35.85706,128.5090235,3,,,,,POINT (128.5090235 35.85706)
4652614668,35.8555238,128.508613,3,,,,,POINT (128.508613 35.8555238)
4652614677,35.8564206,128.5080709,3,,,,,POINT (128.5080709 35.8564206)
4652614682,35.8557018,128.5085069,3,,,,,POINT (128.5085069 35.8557018)
4652656118,35.8535904,128.5037089,3,,,,,POINT (128.5037089 35.8535904)
4652656124,35.8525849,128.5035319,3,,,,,POINT (128.5035319 35.8525849)
4652656129,35.8530496,128.5039719,3,,,,,POINT (128.5039719 35.8530496)
4652732780,35.8412753,128.5204084,1,,,,,POINT (128.5204084 35.8412753)
4655142724,35.8555255,128.5477298,3,,,,,POINT (128.5477298 35.8555255)
4655142728,35.8550195,128.5475068,3,,,,,POINT (128.5475068 35.8550195)
4655142729,35.8560685,128.5471729,1,,,,,POINT (128.5471729 35.8560685)
4655142730,35.8549532,128.547325,3,,,,,POINT (128.547325 35.8549532)
4655147185,35.8275488,128.5432485,3,,,,,POINT (128.5432485 35.8275488)
4655147490,35.8273153,128.5431224,3,,,,,POINT (128.5431224 35.8273153)
4655147491,35.8278295,128.543249,3,,,,,POINT (128.543249 35.8278295)
4655147495,35.8278277,128.5431042,3,,,,,POINT (128.5431042 35.8278277)
4655147496,35.828347,128.5432705,3,,,,,POINT (128.5432705 35.828347)
4655147499,35.8281512,128.5432623,3,,,,,POINT (128.5432623 35.8281512)
4655147500,35.8282948,128.5432683,3,,,,,POINT (128.5432683 35.8282948)
4655147502,35.8287298,128.5434153,3,,,,,POINT (128.5434153 35.8287298)
4655147505,35.8285904,128.5433625,3,,,,,POINT (128.5433625 35.8285904)
4655147508,35.829056,128.5430183,1,,,,,POINT (128.5430183 35.829056)
4655235833,35.818039,128.5463191,3,,,,,POINT (128.5463191 35.818039)
4655235834,35.8178153,128.5460604,3,,,,,POINT (128.5460604 35.8178153)
4655235836,35.8185021,128.5472868,3,,,,,POINT (128.5472868 35.8185021)
4655235837,35.8182076,128.5478049,3,,,,,POINT (128.5478049 35.8182076)
4655235838,35.8188075,128.5466884,3,,,,,POINT (128.5466884 35.8188075)
4655237908,35.8284689,128.5476877,3,,,,,POINT (128.5476877 35.8284689)
4655237909,35.8296189,128.5459687,3,,,,,POINT (128.5459687 35.8296189)
4655237910,35.830146,128.5459755,4,,,,,POINT (128.5459755 35.830146)
4655237912,35.8288093,128.5456693,4,,,,,POINT (128.5456693 35.8288093)
4655237913,35.8290612,128.545072,3,,,,,POINT (128.545072 35.8290612)
4655237915,35.8301688,128.5452974,3,,,,,POINT (128.5452974 35.8301688)
4655237916,35.8295972,128.5466436,3,,,,,POINT (128.5466436 35.8295972)
4655237920,35.8296079,128.5463106,3,,,,,POINT (128.5463106 35.8296079)
4655254304,35.82753,128.5451636,3,,,,,POINT (128.5451636 35.82753)
4655254305,35.8280526,128.5460456,3,,,,,POINT (128.5460456 35.8280526)
4655254306,35.8275844,128.5469458,3,,,,,POINT (128.5469458 35.8275844)
4655254307,35.8267952,128.5470768,4,,,,,POINT (128.5470768 35.8267952)
4655254308,35.8276827,128.5478391,4,,,,,POINT (128.5478391 35.8276827)
4655254310,35.8307301,128.5460313,3,,,,,POINT (128.5460313 35.8307301)
4655254314,35.8119145,128.5468419,3,,,,,POINT (128.5468419 35.8119145)
4655254315,35.8125259,128.5478134,3,,,,,POINT (128.5478134 35.8125259)
4655254316,35.8124596,128.5486093,3,,,,,POINT (128.5486093 35.8124596)
4655905854,35.8278131,128.5237598,4,,,,,POINT (128.5237598 35.8278131)
4658295707,35.8257587,128.5266248,4,,,,,POINT (128.5266248 35.8257587)
4658295709,35.8258705,128.5290717,4,,,,,POINT (128.5290717 35.8258705)
4658295710,35.8244592,128.527365,4,,,,,POINT (128.527365 35.8244592)
4658295712,35.8238513,128.5258049,3,,,,,POINT (128.5258049 35.8238513)
4658295713,35.8248817,128.5244375,3,,,,,POINT (128.5244375 35.8248817)
4658295720,35.8263339,128.5222564,3,,,,,POINT (128.5222564 35.8263339)
4658298619,35.8327635,128.5252782,3,,,,,POINT (128.5252782 35.8327635)
4658606015,35.8400973,128.5557077,3,,,,,POINT (128.5557077 35.8400973)
4658606016,35.839956,128.5567175,3,,,,,POINT (128.5567175 35.839956)
4658621619,35.8182289,128.5405448,3,,,,,POINT (128.5405448 35.8182289)
4658633481,35.833064,128.5023669,3,,,,,POINT (128.5023669 35.833064)
4658633482,35.8304451,128.5023506,4,,,,,POINT (128.5023506 35.8304451)
4658633483,35.8330679,128.5047655,3,,,,,POINT (128.5047655 35.8330679)
4658633484,35.8276496,128.5023425,4,,,,,POINT (128.5023425 35.8276496)
4658633485,35.8248094,128.5047105,3,,,,,POINT (128.5047105 35.8248094)
4658633486,35.8248404,128.502337,4,,,,,POINT (128.502337 35.8248404)
4660366935,35.8218008,128.5309303,3,,,,,POINT (128.5309303 35.8218008)
4660366936,35.8220514,128.5314659,1,,,,,POINT (128.5314659 35.8220514)
4660366937,35.8220491,128.531636,3,,,,,POINT (128.531636 35.8220491)
4660366938,35.8221482,128.5315545,1,,,,,POINT (128.5315545 35.8221482)
4660366939,35.8222339,128.5317557,1,,,,,POINT (128.5317557 35.8222339)
4660367003,35.8199075,128.5301204,3,,,,,POINT (128.5301204 35.8199075)
4660367011,35.8184869,128.5317647,3,,,,,POINT (128.5317647 35.8184869)
4660367014,35.8172373,128.5326287,4,,,,,POINT (128.5326287 35.8172373)
4663010571,35.8445312,128.51583,3,,,,,POINT (128.51583 35.8445312)
4663010582,35.8503883,128.5173865,3,,,,,POINT (128.5173865 35.8503883)
4666441280,35.8366294,128.5207771,3,,,,,POINT (128.5207771 35.8366294)
4666441288,35.8340842,128.5216144,3,,,,,POINT (128.5216144 35.8340842)
4666441489,35.8345484,128.5220947,3,,,,,POINT (128.5220947 35.8345484)
4666441493,35.8311677,128.5186253,3,,,,,POINT (128.5186253 35.8311677)
4666441505,35.8199319,128.5045825,3,,,,,POINT (128.5045825 35.8199319)
4666441511,35.8276391,128.4971625,4,,,,,POINT (128.4971625 35.8276391)
4666441512,35.8247965,128.4971753,3,,,,,POINT (128.4971753 35.8247965)
4666441515,35.8350558,128.4944647,4,,,,,POINT (128.4944647 35.8350558)
4666441523,35.8351459,128.4967035,4,,,,,POINT (128.4967035 35.8351459)
4666441530,35.8378596,128.4967171,4,,,,,POINT (128.4967171 35.8378596)
