u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,access,tunnel
3664623327,1695482605,0,732469983,residential,,,감삼남4길,False,,True,59.833733882526495,"LINESTRING (128.5423285 35.8466439, 128.5423411 35.8471819)",,,
3664623328,1695482955,0,157338311,residential,,,감삼남길,False,,False,36.48123909617269,"LINESTRING (128.5392476 35.847702, 128.5396197 35.8478311)",,,
3664623328,1695482788,0,157338311,residential,,,감삼남길,False,,True,89.99402398582558,"LINESTRING (128.5392476 35.847702, 128.5383297 35.8473835)",,,
3664623328,1695483285,0,157338485,residential,,,감삼남1길,False,,False,153.66725309951,"LINESTRING (128.5392476 35.847702, 128.5392636 35.8490839)",,,
3664623328,1695482306,0,732469986,residential,,,감삼남2길,False,,True,113.91320893836259,"LINESTRING (128.5392476 35.847702, 128.5392358 35.8466776)",,,
3789246857,4634992636,0,375567866,residential,,,구마로52길,False,,False,68.72686001285476,"LINESTRING (128.5556506 35.8365128, 128.5553654 35.8359396)",,,
3789246857,3789246872,0,375567866,residential,,,구마로52길,False,,True,89.90467085057004,"LINESTRING (128.5556506 35.8365128, 128.5555166 35.837314)",,,
3789246857,3789246858,0,1131468654,residential,,,월배로97길,False,,False,138.23499622291263,"LINESTRING (128.5556506 35.8365128, 128.5541472 35.8362678)",,,
3789246857,436702207,0,1131468654,residential,,,월배로97길,False,,True,80.01454856873649,"LINESTRING (128.5556506 35.8365128, 128.5564753 35.8362467)",,,
3789246858,3789246857,0,1131468654,residential,,,월배로97길,False,,True,138.23499622291263,"LINESTRING (128.5541472 35.8362678, 128.5556506 35.8365128)",,,
3789246858,3789246868,0,1131468655,residential,,,구마로48길,False,,True,97.42185743299032,"LINESTRING (128.5541472 35.8362678, 128.5538958 35.8371199)",,,
3789246858,3789246859,0,375567858,residential,,,월배로97길,False,,False,119.63765305842156,"LINESTRING (128.5541472 35.8362678, 128.5534713 35.8362788, 128.5528203 35.8362894)",,,
3789246859,436824305,0,37399489,secondary,,,구마로46길,False,,False,90.138976087383,"LINESTRING (128.5528203 35.8362894, 128.55283 35.8371)",,,
3789246859,3789246866,0,37399489,secondary,,,구마로46길,False,,True,147.4737981728321,"LINESTRING (128.5528203 35.8362894, 128.5528045 35.8349632)",,,
3789246859,3789246860,0,375567858,residential,,,월배로97길,False,,False,181.74474190911525,"LINESTRING (128.5528203 35.8362894, 128.5508052 35.8363418)",,,
3789246859,3789246858,0,375567858,residential,,,월배로97길,False,,True,119.63765305842156,"LINESTRING (128.5528203 35.8362894, 128.5534713 35.8362788, 128.5541472 35.8362678)",,,
3789246860,3789246859,0,375567858,residential,,,월배로97길,False,,True,181.74474190911525,"LINESTRING (128.5508052 35.8363418, 128.5528203 35.8362894)",,,
3789246860,10548062019,0,1131468659,residential,,,,False,,False,148.74359253269424,"LINESTRING (128.5508052 35.8363418, 128.550787 35.8350042)",,,
3789246860,4676666771,0,1131468659,residential,,,,False,,True,88.65922971353622,"LINESTRING (128.5508052 35.8363418, 128.5507966 35.8371391)",,,
3789246864,8251744861,0,887519055,residential,,,구마로36길,False,,False,276.2202964823865,"LINESTRING (128.5467979 35.8363809, 128.5467361 35.8338973)",,,
3789246864,4642154073,0,887519055,residential,,,구마로36길,False,,True,97.12566522421034,"LINESTRING (128.5467979 35.8363809, 128.5467398 35.8372531)",,,
3789246864,2889129911,0,1131468658,residential,,,,False,,True,178.7309340006766,"LINESTRING (128.5467979 35.8363809, 128.547667 35.8363722, 128.5477796 35.8364418, 128.5487511 35.836418)",,,
3789246865,4634992639,0,375567860,residential,,,월배로93길,False,,True,26.20473119901504,"LINESTRING (128.5547319 35.8348457, 128.5549812 35.8347245)",,,
3789246865,3789246887,0,375567866,residential,,,구마로52길,False,,False,80.69607156238357,"LINESTRING (128.5547319 35.8348457, 128.5540991 35.8343324)",,,
3789246865,3789246866,0,375567860,residential,,,월배로93길,False,,False,174.23923678286988,"LINESTRING (128.5547319 35.8348457, 128.5541157 35.8348833, 128.5534235 35.8349255, 128.5528045 35.8349632)",,,
3789246865,4634992636,0,375567866,residential,,,구마로52길,False,,True,134.37508585450246,"LINESTRING (128.5547319 35.8348457, 128.5553073 35.8358393, 128.5553654 35.8359396)",,,
3789246866,3789246859,0,37399489,secondary,,,구마로46길,False,,False,147.4737981728321,"LINESTRING (128.5528045 35.8349632, 128.5528203 35.8362894)",,,
3789246866,3789246888,0,37399489,secondary,,,구마로46길,False,,True,65.29680236526823,"LINESTRING (128.5528045 35.8349632, 128.5527975 35.834376)",,,
3789246866,10548062019,0,375567860,residential,,,월배로93길,False,,False,181.92785206110509,"LINESTRING (128.5528045 35.8349632, 128.550787 35.8350042)",,,
3789246866,3789246865,0,375567860,residential,,,월배로93길,False,,True,174.23923678286985,"LINESTRING (128.5528045 35.8349632, 128.5534235 35.8349255, 128.5541157 35.8348833, 128.5547319 35.8348457)",,,
3789246867,10548062019,0,375567860,residential,,,월배로93길,False,,True,183.41582304181523,"LINESTRING (128.548753 35.8350456, 128.550787 35.8350042)",,,
3789246867,3789246889,0,285229130,residential,,,구마로40길,False,,False,65.76864319252063,"LINESTRING (128.548753 35.8350456, 128.5487564 35.8348306, 128.5487486 35.8344542)",,,
3789246867,2889129911,0,285229130,residential,,,구마로40길,False,,True,152.60959353441189,"LINESTRING (128.548753 35.8350456, 128.5487457 35.8354982, 128.5487511 35.836418)",,,
3789246868,1697252921,0,37399418,secondary,,,구마로,False,28,False,19.481833116066618,"LINESTRING (128.5538958 35.8371199, 128.5536801 35.837109)",,,
3789246868,3789246858,0,1131468655,residential,,,구마로48길,False,,False,97.42185743299032,"LINESTRING (128.5538958 35.8371199, 128.5541472 35.8362678)",,,
3789246868,1697252956,0,37399418,secondary,,,구마로,False,28,True,124.80091864138065,"LINESTRING (128.5538958 35.8371199, 128.5544671 35.8371488, 128.5552644 35.8372737)",,,
3789246872,1697252956,0,37399418,secondary,,,구마로,False,28,False,23.171737739495196,"LINESTRING (128.5555166 35.837314, 128.5552644 35.8372737)",,,
3789246872,3789246857,0,375567866,residential,,,구마로52길,False,,False,89.90467085057004,"LINESTRING (128.5555166 35.837314, 128.5556506 35.8365128)",,,
3789246872,4673828306,0,37399418,secondary,,,구마로,False,28,True,108.04101120325674,"LINESTRING (128.5555166 35.837314, 128.5557178 35.8373462, 128.5566965 35.8374845)",,,
3789246873,436825724,0,37403211,secondary,,,학산로,False,,False,48.98857481946389,"LINESTRING (128.5533311 35.8337093, 128.55279 35.83375)",,,
3789246873,436879315,0,37403211,secondary,,,학산로,False,,True,99.22601786554007,"LINESTRING (128.5533311 35.8337093, 128.5544261 35.8336186)",,,
3789246873,3789246887,0,375567866,residential,,,구마로52길,False,,True,97.94777957348767,"LINESTRING (128.5533311 35.8337093, 128.5540991 35.8343324)",,,
3789246873,3789246874,0,720844441,residential,,,학산로50길,False,,False,156.4438773234679,"LINESTRING (128.5533311 35.8337093, 128.5520995 35.8327181)",,,
3789246874,3789246875,0,720844441,residential,,,학산로50길,False,,False,146.65481555534313,"LINESTRING (128.5520995 35.8327181, 128.5511691 35.8316362)",,,
3789246874,3789246873,0,720844441,residential,,,학산로50길,False,,True,156.4438773234679,"LINESTRING (128.5520995 35.8327181, 128.5533311 35.8337093)",,,
3789246874,436879307,0,37403208,residential,,,월배로85길,False,,False,79.625505217563,"LINESTRING (128.5520995 35.8327181, 128.5521305 35.8326969, 128.5528337 35.8323204)",,,
3789246874,4684414346,0,37403208,residential,,,월배로85길,False,,True,147.497225819869,"LINESTRING (128.5520995 35.8327181, 128.551407 35.8331928, 128.5506778 35.8332023)",,,
3789246875,1249618651,0,109053910,residential,,,월배로83길,False,,False,79.36801884663944,"LINESTRING (128.5511691 35.8316362, 128.551892 35.8312288)",,,
3789246875,1249618671,0,109053910,residential,,,월배로83길,False,,True,54.880464064103336,"LINESTRING (128.5511691 35.8316362, 128.5506579 35.8319042)",,,
3789246875,4684414345,0,720844441,residential,,,학산로50길,False,,False,57.562647013033896,"LINESTRING (128.5511691 35.8316362, 128.5508184 35.8312036)",,,
3789246875,3789246874,0,720844441,residential,,,학산로50길,False,,True,146.65481555534313,"LINESTRING (128.5511691 35.8316362, 128.5520995 35.8327181)",,,
3789246876,1249618669,0,375567867,residential,,,월배로,False,,False,35.72973874096304,"LINESTRING (128.5488525 35.8293441, 128.5491583 35.8291397)",,,
3789246876,1249618664,0,720844442,residential,,,송현동1길,False,,False,87.8330181264604,"LINESTRING (128.5488525 35.8293441, 128.5480568 35.8288883)",,,
3789246876,2889100295,0,720844442,residential,,,송현동1길,False,,True,150.37736460267675,"LINESTRING (128.5488525 35.8293441, 128.5500456 35.8302892)",,,
3789246876,3789246880,0,732470020,residential,,,송현동1길,False,,True,63.62442218131172,"LINESTRING (128.5488525 35.8293441, 128.5484507 35.8298145)",,,
3789246877,4655254308,0,109053924,residential,,,월배로73길,False,,False,60.33664959747385,"LINESTRING (128.5472893 35.8279921, 128.5478391 35.8276827)",,,
3789246877,2889129923,0,109053924,residential,,,월배로73길,False,,True,107.29994187285736,"LINESTRING (128.5472893 35.8279921, 128.5462608 35.8284777)",,,
3789246877,4655237908,0,720844442,residential,,,송현동1길,False,,True,64.03867774820027,"LINESTRING (128.5472893 35.8279921, 128.5476877 35.8284689)",,,
3789246877,4655254306,0,720844443,residential,,,월배로67안길,False,,False,54.90190975699615,"LINESTRING (128.5472893 35.8279921, 128.5469458 35.8275844)",,,
3789246878,4655254307,0,109053914,residential,,,월배로69길,False,,False,59.43911460911711,"LINESTRING (128.5465323 35.8270966, 128.5470768 35.8267952)",,,
3789246878,1249618657,0,109053914,residential,,,월배로69길,False,,True,83.80090000400307,"LINESTRING (128.5465323 35.8270966, 128.5457646 35.8275215)",,,
3789246878,4655254306,0,720844443,residential,,,월배로67안길,False,,True,65.8165687740893,"LINESTRING (128.5465323 35.8270966, 128.5469458 35.8275844)",,,
3789246878,3789246879,0,720844443,residential,,,월배로67안길,False,,False,121.71242701464719,"LINESTRING (128.5465323 35.8270966, 128.5463779 35.8269197, 128.5462769 35.8268041, 128.5457523 35.8262032)",,,
3789246879,4684414342,0,109053912,residential,,,월배로67길,False,,False,61.09425070560993,"LINESTRING (128.5457523 35.8262032, 128.5463309 35.8259172)",,,
3789246879,2889129920,0,109053912,residential,,,월배로67길,False,,True,53.66820739968788,"LINESTRING (128.5457523 35.8262032, 128.545244 35.8264544)",,,
3789246879,3789246878,0,720844443,residential,,,월배로67안길,False,,True,121.7124270146472,"LINESTRING (128.5457523 35.8262032, 128.5462769 35.8268041, 128.5463779 35.8269197, 128.5465323 35.8270966)",,,
3789246880,2889100297,0,720714969,residential,,,송현동2길,False,,True,34.65659076843079,"LINESTRING (128.5484507 35.8298145, 128.548754 35.830006)",,,
3789246880,3789246876,0,732470020,residential,,,송현동1길,False,,False,63.62442218131172,"LINESTRING (128.5484507 35.8298145, 128.5488525 35.8293441)",,,
3789246880,1249618650,0,720714969,residential,,,송현동2길,False,,False,116.82350852112535,"LINESTRING (128.5484507 35.8298145, 128.5481526 35.8296262, 128.547384 35.8292193)",,,
3789246881,436702193,0,319678229,primary,8,60,월배로,False,5,False,22.656711976709616,"LINESTRING (128.5498035 35.8287878, 128.5496622 35.8286193)",,,
3789246881,436872071,0,319678229,primary,8,60,월배로,False,5,True,149.20096957175173,"LINESTRING (128.5498035 35.8287878, 128.5507551 35.8298856)",,,
3789246881,1249618669,0,375567867,residential,,,월배로,False,,True,70.10363599438031,"LINESTRING (128.5498035 35.8287878, 128.5491583 35.8291397)",,,
3789246882,2889129906,0,37403211,secondary,,,학산로,False,,False,121.89313046511508,"LINESTRING (128.5500971 35.8338063, 128.5487453 35.8338311)",,,
3789246882,436825724,0,37403211,secondary,,,학산로,False,,True,242.84011401528912,"LINESTRING (128.5500971 35.8338063, 128.55279 35.83375)",,,
3789246882,3789246883,0,375567869,residential,,,학산로46길,False,,False,66.32786805464723,"LINESTRING (128.5500971 35.8338063, 128.550097 35.8332098)",,,
3789246883,4684414346,0,37403208,residential,,,월배로85길,False,,False,52.364946573718186,"LINESTRING (128.550097 35.8332098, 128.5506778 35.8332023)",,,
3789246883,436879304,0,37403208,residential,,,월배로85길,False,,True,58.865601562426676,"LINESTRING (128.550097 35.8332098, 128.5494441 35.8332183)",,,
3789246883,3789246884,0,375567869,residential,,,학산로46길,False,,False,142.98142478851932,"LINESTRING (128.550097 35.8332098, 128.5500719 35.8319241)",,,
3789246883,3789246882,0,375567869,residential,,,학산로46길,False,,True,66.32786805464723,"LINESTRING (128.550097 35.8332098, 128.5500971 35.8338063)",,,
3789246884,1249618671,0,109053910,residential,,,월배로83길,False,,False,52.87426077349424,"LINESTRING (128.5500719 35.8319241, 128.5506579 35.8319042)",,,
3789246884,3789246886,0,109053910,residential,,,월배로83길,False,,True,56.7533826247056,"LINESTRING (128.5500719 35.8319241, 128.5494424 35.8319181)",,,
3789246884,3789246883,0,375567869,residential,,,학산로46길,False,,True,142.98142478851932,"LINESTRING (128.5500719 35.8319241, 128.550097 35.8332098)",,,
3789246886,3789246884,0,109053910,residential,,,월배로83길,False,,False,56.7533826247056,"LINESTRING (128.5494424 35.8319181, 128.5500719 35.8319241)",,,
3789246886,2889129903,0,109053910,residential,,,월배로83길,False,,True,63.07480321946607,"LINESTRING (128.5494424 35.8319181, 128.548743 35.8319337)",,,
3789246886,436879304,0,375567870,residential,,,송현동3길,False,,False,144.575929084104,"LINESTRING (128.5494424 35.8319181, 128.5494441 35.8332183)",,,
3789246886,4684414343,0,375567870,residential,,,송현동3길,False,,True,56.23295014454196,"LINESTRING (128.5494424 35.8319181, 128.5494471 35.8314124)",,,
3789246887,3789246873,0,375567866,residential,,,구마로52길,False,,False,97.94777957348767,"LINESTRING (128.5540991 35.8343324, 128.5533311 35.8337093)",,,
3789246887,3789246865,0,375567866,residential,,,구마로52길,False,,True,80.69607156238357,"LINESTRING (128.5540991 35.8343324, 128.5547319 35.8348457)",,,
3789246887,3789246888,0,375567874,residential,,,구마로52안길,False,,False,117.43583121890727,"LINESTRING (128.5540991 35.8343324, 128.5527975 35.834376)",,,
3789246888,3789246866,0,37399489,secondary,,,구마로46길,False,,False,65.29680236526823,"LINESTRING (128.5527975 35.834376, 128.5528045 35.8349632)",,,
3789246888,436825724,0,37399489,secondary,,,구마로46길,False,,True,69.61140586472206,"LINESTRING (128.5527975 35.834376, 128.55279 35.83375)",,,
3789246888,3789246889,0,375567874,residential,,,구마로52안길,False,,False,365.1006564564903,"LINESTRING (128.5527975 35.834376, 128.5487486 35.8344542)",,,
3789246888,3789246887,0,375567874,residential,,,구마로52안길,False,,True,117.43583121890727,"LINESTRING (128.5527975 35.834376, 128.5540991 35.8343324)",,,
3789246889,3789246888,0,375567874,residential,,,구마로52안길,False,,True,365.1006564564903,"LINESTRING (128.5487486 35.8344542, 128.5527975 35.834376)",,,
3789246889,2889129906,0,285229130,residential,,,구마로40길,False,,False,69.29045661112676,"LINESTRING (128.5487486 35.8344542, 128.548743 35.8341848, 128.5487453 35.8338311)",,,
3789246889,3789246867,0,285229130,residential,,,구마로40길,False,,True,65.76864319252063,"LINESTRING (128.5487486 35.8344542, 128.5487564 35.8348306, 128.548753 35.8350456)",,,
3789246911,3789246912,0,375567878,residential,,,중흥로11길,False,,False,53.47579721246895,"LINESTRING (128.5582832 35.8297747, 128.5578974 35.8294094)",,,
3789246911,3789246934,0,375567883,residential,,,중흥로5안길,False,,True,54.01749584781548,"LINESTRING (128.5582832 35.8297747, 128.5578573 35.8301164)",,,
3789246911,3789246928,0,375567878,residential,,,중흥로11길,False,,True,86.22846851846008,"LINESTRING (128.5582832 35.8297747, 128.5590717 35.8301835, 128.5590884 35.8301932)",,,
3789246912,3789246911,0,375567878,residential,,,중흥로11길,False,,True,53.47579721246895,"LINESTRING (128.5578974 35.8294094, 128.5582832 35.8297747)",,,
3789246912,4673831035,0,473221507,residential,,,중흥로12길,False,,False,43.274006903640014,"LINESTRING (128.5578974 35.8294094, 128.5575903 35.8291103)",,,
3789246912,3789246947,0,549203180,tertiary,,,중흥로,False,,True,98.76560019270875,"LINESTRING (128.5578974 35.8294094, 128.5587003 35.8288051)",,,
3789246912,2889129936,0,549203180,tertiary,,,중흥로,False,,False,122.3471442226354,"LINESTRING (128.5578974 35.8294094, 128.55787 35.82943, 128.5569157 35.8301691)",,,
3789246918,3789246920,0,732470023,secondary,,,대명남로,False,,True,84.63471384923231,"LINESTRING (128.558149 35.8321102, 128.5581544 35.8319101, 128.5577843 35.8314361)",,,
3789246918,6859030715,0,732470026,residential,,,앞산순환로63길,False,,True,134.3032116357539,"LINESTRING (128.558149 35.8321102, 128.558313 35.831885, 128.5583733 35.8317697, 128.5584444 35.8316762, 128.5585369 35.831612, 128.5586885 35.8315588, 128.5588507 35.8314914, 128.5589513 35.8314272, 128.5590991 35.8312344)",,,
3789246920,3789246930,0,375567880,residential,,,앞산순환로61길,False,,False,82.97796941158926,"LINESTRING (128.5577843 35.8314361, 128.5580954 35.8312665, 128.5583475 35.8310533, 128.5584463 35.8309301)",,,
3789246920,3789246918,0,732470023,secondary,,,대명남로,False,,False,84.63471384923231,"LINESTRING (128.5577843 35.8314361, 128.5581544 35.8319101, 128.558149 35.8321102)",,,
3789246920,3789246922,0,732470023,secondary,,,대명남로,False,,True,113.770076802,"LINESTRING (128.5577843 35.8314361, 128.557516 35.8313273, 128.5565558 35.8312795)",,,
3789246922,3789246931,0,375567883,residential,,,중흥로5안길,False,,False,96.16037627445209,"LINESTRING (128.5565558 35.8312795, 128.5567241 35.8311151, 128.5572371 35.8306141)",,,
3789246922,3789246920,0,732470023,secondary,,,대명남로,False,,False,113.770076802,"LINESTRING (128.5565558 35.8312795, 128.557516 35.8313273, 128.5577843 35.8314361)",,,
3789246922,3789246924,0,732470023,secondary,,,대명남로,False,,True,103.7765452130956,"LINESTRING (128.5565558 35.8312795, 128.5559282 35.831771, 128.5557103 35.8319117)",,,
3789246924,5327182113,0,549203180,tertiary,,,중흥로,False,,True,41.10390974380768,"LINESTRING (128.5557103 35.8319117, 128.5557725 35.8315455)",,,
3789246924,436873014,0,549203180,tertiary,,,중흥로,False,,False,84.37337873625906,"LINESTRING (128.5557103 35.8319117, 128.55568 35.83209, 128.5553 35.83258)",,,
3789246924,3789246922,0,732470023,secondary,,,대명남로,False,,False,103.7765452130956,"LINESTRING (128.5557103 35.8319117, 128.5559282 35.831771, 128.5565558 35.8312795)",,,
3789246928,6859030720,0,375567878,residential,,,중흥로11길,False,,True,77.64372791042106,"LINESTRING (128.5590884 35.8301932, 128.5597899 35.8305983)",,,
3789246928,3789246935,0,375567880,residential,,,앞산순환로61길,False,,False,98.69549094823448,"LINESTRING (128.5590884 35.8301932, 128.5596404 35.8294267)",,,
3789246928,3789246933,0,375567880,residential,,,앞산순환로61길,False,,True,54.75430937100493,"LINESTRING (128.5590884 35.8301932, 128.5587366 35.8305946)",,,
3789246928,3789246911,0,375567878,residential,,,중흥로11길,False,,False,86.22846851846008,"LINESTRING (128.5590884 35.8301932, 128.5590717 35.8301835, 128.5582832 35.8297747)",,,
3789246930,6859030715,0,375567882,residential,,,중흥로9길,False,,True,67.88453823409083,"LINESTRING (128.5584463 35.8309301, 128.5590991 35.8312344)",,,
3789246930,3789246933,0,375567880,residential,,,앞산순환로61길,False,,False,45.57507328940377,"LINESTRING (128.5584463 35.8309301, 128.558487 35.8308794, 128.5587366 35.8305946)",,,
3789246930,3789246920,0,375567880,residential,,,앞산순환로61길,False,,True,82.97796941158927,"LINESTRING (128.5584463 35.8309301, 128.5583475 35.8310533, 128.5580954 35.8312665, 128.5577843 35.8314361)",,,
3789246930,3789246931,0,375567882,residential,,,중흥로9길,False,,False,114.53409260186032,"LINESTRING (128.5584463 35.8309301, 128.5577444 35.8307467, 128.5572371 35.8306141)",,,
3789246931,3789246932,0,375567882,residential,,,중흥로9길,False,,False,55.923030336201734,"LINESTRING (128.5572371 35.8306141, 128.5568127 35.8302473)",,,
3789246931,3789246934,0,375567883,residential,,,중흥로5안길,False,,False,78.6694597632172,"LINESTRING (128.5572371 35.8306141, 128.5578573 35.8301164)",,,
3789246931,3789246930,0,375567882,residential,,,중흥로9길,False,,True,114.53409260186032,"LINESTRING (128.5572371 35.8306141, 128.5577444 35.8307467, 128.5584463 35.8309301)",,,
3789246931,3789246922,0,375567883,residential,,,중흥로5안길,False,,True,96.16037627445209,"LINESTRING (128.5572371 35.8306141, 128.5567241 35.8311151, 128.5565558 35.8312795)",,,
3789246932,3789246931,0,375567882,residential,,,중흥로9길,False,,True,55.923030336201734,"LINESTRING (128.5568127 35.8302473, 128.5572371 35.8306141)",,,
3789246932,436873011,0,549203180,tertiary,,,중흥로,False,,False,104.87289652277859,"LINESTRING (128.5568127 35.8302473, 128.55595 35.83088)",,,
3789246932,2889129936,0,549203180,tertiary,,,중흥로,False,,True,12.722585989262726,"LINESTRING (128.5568127 35.8302473, 128.55685 35.83022, 128.5569157 35.8301691)",,,
3789246933,3789246928,0,375567880,residential,,,앞산순환로61길,False,,False,54.75430937100493,"LINESTRING (128.5587366 35.8305946, 128.5590884 35.8301932)",,,
3789246933,3789246934,0,375567885,residential,,,중흥로5안길,False,,False,95.4527819121084,"LINESTRING (128.5587366 35.8305946, 128.5578573 35.8301164)",,,
3789246933,3789246930,0,375567880,residential,,,앞산순환로61길,False,,True,45.57507328940377,"LINESTRING (128.5587366 35.8305946, 128.558487 35.8308794, 128.5584463 35.8309301)",,,
3789246934,3789246911,0,375567883,residential,,,중흥로5안길,False,,False,54.01749584781548,"LINESTRING (128.5578573 35.8301164, 128.5582832 35.8297747)",,,
3789246934,3789246931,0,375567883,residential,,,중흥로5안길,False,,True,78.6694597632172,"LINESTRING (128.5578573 35.8301164, 128.5572371 35.8306141)",,,
3789246934,3789246933,0,375567885,residential,,,중흥로5안길,False,,True,95.4527819121084,"LINESTRING (128.5578573 35.8301164, 128.5587366 35.8305946)",,,
3789246935,3789246944,0,375567880,residential,,,앞산순환로61길,False,,False,49.142916650967436,"LINESTRING (128.5596404 35.8294267, 128.5599734 35.8290768)",,,
3789246935,3789246928,0,375567880,residential,,,앞산순환로61길,False,,True,98.69549094823448,"LINESTRING (128.5596404 35.8294267, 128.5590884 35.8301932)",,,
3789246935,3789246949,0,375567895,residential,,,중흥로13길,False,,False,64.18648599084312,"LINESTRING (128.5596404 35.8294267, 128.5602406 35.8297372)",,,
3789246935,3789246947,0,375567895,residential,,,중흥로13길,False,,True,110.44339367287255,"LINESTRING (128.5596404 35.8294267, 128.5590175 35.8291022, 128.5587003 35.8288051)",,,
3789246936,3789246944,0,375567880,residential,,,앞산순환로61길,False,,True,123.77573479706129,"LINESTRING (128.5608121 35.8281955, 128.5599734 35.8290768)",,,
3789246936,1344279258,0,1036835573,trunk,2,,앞산순환로,True,22,False,51.25824760729914,"LINESTRING (128.5608121 35.8281955, 128.5607469 35.8281447, 128.5604019 35.8278763)",,,
3789246944,3789246936,0,375567880,residential,,,앞산순환로61길,False,,False,123.77573479706129,"LINESTRING (128.5599734 35.8290768, 128.5608121 35.8281955)",,,
3789246944,3789246935,0,375567880,residential,,,앞산순환로61길,False,,True,49.142916650967436,"LINESTRING (128.5599734 35.8290768, 128.5596404 35.8294267)",,,
3789246944,3789246946,0,375567893,residential,,,중흥로,False,,False,101.02769492254424,"LINESTRING (128.5599734 35.8290768, 128.5595485 35.8288195, 128.5591347 35.8284782)",,,
3789246946,3789246947,0,549203180,tertiary,,,중흥로,False,,False,53.43242347143738,"LINESTRING (128.5591347 35.8284782, 128.5587003 35.8288051)",,,
3789246946,1694388130,0,549203180,tertiary,,,중흥로,False,,True,48.028829526446195,"LINESTRING (128.5591347 35.8284782, 128.5595251 35.8281843)",,,
3789246946,3789246944,0,375567893,residential,,,중흥로,False,,True,101.02769492254424,"LINESTRING (128.5591347 35.8284782, 128.5595485 35.8288195, 128.5599734 35.8290768)",,,
3789246947,3789246912,0,549203180,tertiary,,,중흥로,False,,False,98.76560019270875,"LINESTRING (128.5587003 35.8288051, 128.5578974 35.8294094)",,,
3789246947,3789246946,0,549203180,tertiary,,,중흥로,False,,True,53.43242347143738,"LINESTRING (128.5587003 35.8288051, 128.5591347 35.8284782)",,,
3789246947,5327182118,0,720856003,residential,,,,False,,True,40.012660158899806,"LINESTRING (128.5587003 35.8288051, 128.5583899 35.8285479)",,,
3789246947,3789246935,0,375567895,residential,,,중흥로13길,False,,False,110.44339367287255,"LINESTRING (128.5587003 35.8288051, 128.5590175 35.8291022, 128.5596404 35.8294267)",,,
3789246949,3789246935,0,375567895,residential,,,중흥로13길,False,,True,64.18648599084312,"LINESTRING (128.5602406 35.8297372, 128.5596404 35.8294267)",,,
3789255677,4633855462,0,375569054,residential,,,월배로32길,False,,False,49.293193305247044,"LINESTRING (128.5343224 35.8133334, 128.5347002 35.813013)",,,
3789255677,4632434602,0,375569054,residential,,,월배로32길,False,,True,169.3261474687097,"LINESTRING (128.5343224 35.8133334, 128.5329946 35.8144102)",,,
3789255677,4633855465,0,375569076,residential,,,상원로9길,False,,False,73.63228522200215,"LINESTRING (128.5343224 35.8133334, 128.5348911 35.8138086)",,,
3789255677,4633855464,0,375569076,residential,,,상원로9길,False,,True,84.50755568528821,"LINESTRING (128.5343224 35.8133334, 128.5337183 35.81283, 128.5336676 35.8127897)",,,
3789255678,4633855472,0,375569054,residential,,,월배로32길,False,,False,29.386810577451193,"LINESTRING (128.5350105 35.8127498, 128.535334 35.8127178)",,,
3789255678,4633855462,0,375569054,residential,,,월배로32길,False,,True,40.4898310195443,"LINESTRING (128.5350105 35.8127498, 128.5347002 35.813013)",,,
3789255678,4633855456,0,375569071,residential,,,,False,,True,40.066184242063095,"LINESTRING (128.5350105 35.8127498, 128.5349512 35.8123927)",,,
3789255679,4633855477,0,375569054,residential,,,월배로32길,False,,True,39.54456017931003,"LINESTRING (128.5365271 35.812595, 128.5360925 35.8126426)",,,
3789255679,3789267590,0,658293663,tertiary,,,상원로,False,,False,39.50362887733198,"LINESTRING (128.5365271 35.812595, 128.5364652 35.8122433)",,,
3789255679,4631365896,0,658293663,tertiary,,,상원로,False,,True,85.88259803378502,"LINESTRING (128.5365271 35.812595, 128.5366121 35.8132214, 128.5365764 35.8133606)",,,
3789255680,4633855532,0,375569055,residential,,,월배로34길,False,,False,44.37911030572634,"LINESTRING (128.5316719 35.8166719, 128.531912 35.8163235)",,,
3789255680,6245137450,0,510103438,primary,4,60,월배로,True,,False,105.2894139562921,"LINESTRING (128.5316719 35.8166719, 128.5324645 35.817029, 128.5326927 35.8171317)",,,
3789255681,3789255682,0,375569055,residential,,,월배로34길,False,,False,61.48996239773669,"LINESTRING (128.5323996 35.8155837, 128.5321926 35.8150568)",,,
3789255681,4633855530,0,375569055,residential,,,월배로34길,False,,True,57.31500822948078,"LINESTRING (128.5323996 35.8155837, 128.5321 35.8160383)",,,
3789255681,4632106305,0,468935968,residential,,,상원로,False,,False,104.61554319652251,"LINESTRING (128.5323996 35.8155837, 128.5334347 35.8160087)",,,
3789255682,4633855480,0,375569055,residential,,,월배로34길,False,,False,93.40285278190804,"LINESTRING (128.5321926 35.8150568, 128.5318345 35.8142686)",,,
3789255682,3789255681,0,375569055,residential,,,월배로34길,False,,True,61.48996239773669,"LINESTRING (128.5321926 35.8150568, 128.5323996 35.8155837)",,,
3789255682,4632434602,0,375569054,residential,,,월배로32길,False,,False,101.97717462242565,"LINESTRING (128.5321926 35.8150568, 128.532365 35.8149207, 128.5329946 35.8144102)",,,
3789255682,3025605442,0,375569054,residential,,,월배로32길,False,,True,139.14204918984117,"LINESTRING (128.5321926 35.8150568, 128.5311709 35.8158634, 128.531109 35.8159441)",,,
