osmid,y,x,street_count,highway,junction,ref,railway,geometry,convenience_store_count,cctv_count,police_count,lighting_count,population,safety_score
4634794044,35.8525829,128.5318928,3,,,,,POINT (128.5318928 35.8525829),0.0,0.14285714285714285,0.0,0.035211267605633804,0.012920770914321146,0.04469465487256065
4634812752,35.8636033,128.5257485,1,,,,,POINT (128.5257485 35.8636033),0.0,0.14285714285714285,0.0,0.1267605633802817,0.0003468378299560295,0.061118424064835454
4634981150,35.8427633,128.551562,3,,,,,POINT (128.551562 35.8427633),0.0,0.0,0.0,0.07042253521126761,0.053887273458270456,0.022167598060994092
4634992636,35.8359396,128.5553654,3,,,,,POINT (128.5553654 35.8359396),0.0,0.07142857142857142,0.0,0.035211267605633804,0.39892154669852853,0.0847376283830489
4634992637,35.8358523,128.5556258,3,,,,,POINT (128.5556258 35.8358523),0.0,0.07142857142857142,0.0,0.04929577464788733,0.39892154669852853,0.08755452979149961
4634992639,35.8347245,128.5549812,3,,,,,POINT (128.5549812 35.8347245),0.0,0.07142857142857142,0.0,0.056338028169014086,0.09160482571752962,0.042865472348575115
4635197416,35.8083535,128.5318954,3,,,,,POINT (128.5318954 35.8083535),0.0,0.0,0.0,0.028169014084507043,0.02553575827243616,0.009464166557766832
4635197417,35.808308,128.5299095,3,,,,,POINT (128.5299095 35.808308),0.0,0.0,0.0,0.0,0.011633931781953674,0.001745089767293051
4635197418,35.8082421,128.5304494,1,,,,,POINT (128.5304494 35.8082421),0.0,0.0,0.0,0.0,0.011633931781953674,0.001745089767293051
4635197419,35.8082551,128.5303429,3,,,,,POINT (128.5303429 35.8082551),0.0,0.0,0.0,0.0,0.011633931781953674,0.001745089767293051
4635197420,35.8079462,128.5302985,3,,,,,POINT (128.5302985 35.8079462),0.0,0.0,0.0,0.007042253521126761,0.011633931781953674,0.003153540471518403
4635197421,35.807935,128.5303892,1,,,,,POINT (128.5303892 35.807935),0.0,0.0,0.0,0.007042253521126761,0.011633931781953674,0.003153540471518403
4635197422,35.8080008,128.529857,3,,,,,POINT (128.529857 35.8080008),0.5,0.0,0.0,0.014084507042253521,0.011633931781953674,0.07956199117574375
4635197423,35.8084998,128.5299423,3,,,,,POINT (128.5299423 35.8084998),0.0,0.0,0.0,0.0,0.011633931781953674,0.001745089767293051
4635197424,35.8085406,128.5295363,3,,,,,POINT (128.5295363 35.8085406),0.0,0.0,0.0,0.0,0.011633931781953674,0.001745089767293051
4635197426,35.8085837,128.528517,3,,,,,POINT (128.528517 35.8085837),0.0,0.0,0.0,0.0,0.021683734863006135,0.0032525602294509203
4635197427,35.8082938,128.5284674,4,,,,,POINT (128.5284674 35.8082938),0.0,0.0,0.0,0.0,0.021683734863006135,0.0032525602294509203
4635197430,35.8085145,128.5285051,3,,,,,POINT (128.5285051 35.8085145),0.0,0.0,0.0,0.0,0.021683734863006135,0.0032525602294509203
4635197434,35.8088793,128.528563,1,,,,,POINT (128.528563 35.8088793),0.0,0.0,0.0,0.02112676056338028,0.025367294183600373,0.008030446240216113
4635197436,35.8088937,128.5290868,1,,,,,POINT (128.5290868 35.8088937),0.0,0.0,0.0,0.007042253521126761,0.025367294183600373,0.005213544831765408
4635197437,35.8084803,128.5308514,3,,,,,POINT (128.5308514 35.8084803),0.0,0.0,0.0,0.0,0.018112013046765064,0.0027168019570147596
4635197440,35.808413,128.5314897,3,,,,,POINT (128.5314897 35.808413),0.0,0.0,0.0,0.014084507042253521,0.018112013046765064,0.005533703365465464
4635197441,35.8088476,128.5310111,3,,,,,POINT (128.5310111 35.8088476),0.0,0.0,0.0,0.0,0.020990059203094075,0.0031485088804641113
4635197444,35.8090458,128.5306653,1,,,,,POINT (128.5306653 35.8090458),0.0,0.07142857142857142,0.0,0.007042253521126761,0.020990059203094075,0.022414102441832322
4635197445,35.8088076,128.5313752,3,,,,,POINT (128.5313752 35.8088076),0.0,0.0,0.0,0.007042253521126761,0.020990059203094075,0.004556959584689464
4635197446,35.8092237,128.5314333,1,,,,,POINT (128.5314333 35.8092237),0.0,0.0,0.0,0.028169014084507043,0.020990059203094075,0.00878231169736552
4635197461,35.8078651,128.5352949,3,,,,,POINT (128.5352949 35.8078651),0.0,0.07142857142857142,0.0,0.056338028169014086,0.6845446231642369,0.1318064419655812
4635197462,35.8075509,128.5337075,2,,,,,POINT (128.5337075 35.8075509),0.0,0.0,0.0,0.04929577464788733,0.13467359021039607,0.030060193461136874
4635197464,35.8078086,128.5358119,4,,,,,POINT (128.5358119 35.8078086),0.0,0.07142857142857142,0.0,0.056338028169014086,0.6845446231642369,0.1318064419655812
4635197466,35.8088367,128.5359597,4,,,,,POINT (128.5359597 35.8088367),0.0,0.0,0.0,0.056338028169014086,0.19963560792885435,0.041212946823130966
4635258084,35.8145516,128.5357833,4,,,,,POINT (128.5357833 35.8145516),0.0,0.2857142857142857,0.0,0.04929577464788733,0.09494296287277988,0.09552917078906586
4635271491,35.8136593,128.5369691,4,,,,,POINT (128.5369691 35.8136593),0.0,0.3571428571428571,0.0,0.04929577464788733,0.06356334108173765,0.10867937037755239
4635271492,35.8138626,128.5372149,4,,,,,POINT (128.5372149 35.8138626),0.0,0.3571428571428571,0.0,0.07042253521126761,0.03623818273965078,0.10880594873891541
4635271493,35.8143365,128.5377879,4,,,,,POINT (128.5377879 35.8143365),0.0,0.14285714285714285,0.0,0.07042253521126761,0.05444079832158804,0.05796491250477744
4635271494,35.8140878,128.5374872,4,,,,,POINT (128.5374872 35.8140878),0.0,0.5,0.0,0.07746478873239437,0.05444079832158804,0.14865907749471707
4635513330,35.8115154,128.5259655,4,,,,,POINT (128.5259655 35.8115154),0.0,0.07142857142857142,0.0,0.035211267605633804,0.01625890806957142,0.02733823258870533
4636773290,35.8539001,128.5109296,1,,,,,POINT (128.5109296 35.8539001),0.5,0.0,0.0,0.035211267605633804,0.29118805405573756,0.12572046162948738
4636773318,35.8540301,128.5109241,3,,,,,POINT (128.5109241 35.8540301),0.5,0.0,0.0,0.04225352112676056,0.29118805405573756,0.12712891233371273
4637772471,35.8141592,128.5446114,3,,,,,POINT (128.5446114 35.8141592),0.5,0.14285714285714285,1.0,0.035211267605633804,0.06140445254833787,0.37696720711766313
4637802436,35.8155835,128.5466955,4,,,,,POINT (128.5466955 35.8155835),0.5,0.14285714285714285,0.0,0.04225352112676056,0.04895368228522245,0.12650804228242118
4637820006,35.8144762,128.5450763,3,,,,,POINT (128.5450763 35.8144762),0.0,0.0,1.0,0.035211267605633804,0.07685501612441993,0.26857050593978976
4637820007,35.813693,128.5458598,3,,,,,POINT (128.5458598 35.813693),0.0,0.07142857142857142,0.0,0.04225352112676056,0.1367107315871582,0.0468144568205687
4637820008,35.813991,128.5463104,3,,,,,POINT (128.5463104 35.813991),0.0,0.0,0.0,0.014084507042253521,0.0291414560393668,0.007188119814355725
4637820009,35.8147736,128.5455124,3,,,,,POINT (128.5455124 35.8147736),0.0,0.14285714285714285,0.0,0.02112676056338028,0.07685501612441993,0.05146789024562476
4637824132,35.8135649,128.5467388,4,,,,,POINT (128.5467388 35.8135649),0.0,0.0,0.0,0.04225352112676056,0.09692914032350768,0.022990075273878266
4637824711,35.8133794,128.5453839,3,,,,,POINT (128.5453839 35.8133794),0.5,0.0,0.0,0.04225352112676056,0.1367107315871582,0.10395731396342585
4637826533,35.8126267,128.5452859,4,,,,,POINT (128.5452859 35.8126267),0.5,0.0,0.0,0.035211267605633804,0.13246798474479815,0.10191245123284648
4637826535,35.8133583,128.5454048,3,,,,,POINT (128.5454048 35.8133583),0.5,0.0,0.0,0.028169014084507043,0.1367107315871582,0.10114041255497515
4637853418,35.81739,128.5449023,3,,,,,POINT (128.5449023 35.81739),0.0,0.07142857142857142,0.0,0.035211267605633804,0.05621745740973015,0.03333201498972914
4637853423,35.8168173,128.547332,3,,,,,POINT (128.547332 35.8168173),0.0,0.21428571428571427,0.0,0.014084507042253521,0.004779283730332879,0.05710522253942921
4637853425,35.8163214,128.5478953,3,,,,,POINT (128.5478953 35.8163214),0.0,0.07142857142857142,0.0,0.04929577464788733,0.011415919431695598,0.029428685701474663
4637854587,35.8176206,128.5452735,3,,,,,POINT (128.5452735 35.8176206),0.0,0.07142857142857142,0.0,0.035211267605633804,0.024885968215498128,0.028632291610594336
4637854588,35.81581,128.547074,4,,,,,POINT (128.547074 35.81581),0.5,0.0,0.0,0.08450704225352113,0.038544300392705365,0.09768305350961003
4637854589,35.8149772,128.5479114,3,,,,,POINT (128.5479114 35.8149772),0.0,0.3571428571428571,0.0,0.08450704225352113,0.025360215860540047,0.1099911551154995
4637854590,35.8147309,128.5475453,3,,,,,POINT (128.5475453 35.8147309),0.0,0.07142857142857142,0.0,0.04225352112676056,0.012395559343244874,0.0281671809839817
4637856174,35.8178302,128.5456107,3,,,,,POINT (128.5456107 35.8178302),0.0,0.14285714285714285,0.0,0.028169014084507043,0.024885968215498128,0.04508098376351184
4637856175,35.816006,128.5474334,4,,,,,POINT (128.5474334 35.816006),0.5,0.0,0.0,0.08450704225352113,0.011415919431695598,0.09361379636545857
4637856176,35.8152078,128.5482923,4,,,,,POINT (128.5482923 35.8152078),0.0,0.3571428571428571,0.0,0.08450704225352113,0.009385856377993777,0.10759500119311757
4637856177,35.8148273,128.5486966,3,,,,,POINT (128.5486966 35.8148273),0.0,0.0,0.0,0.07042253521126761,0.009385856377993777,0.01549238549895259
4637857666,35.8174672,128.5485979,3,,,,,POINT (128.5485979 35.8174672),0.0,0.0,0.0,0.056338028169014086,0.00906308484644286,0.012627068360769246
4637859866,35.8162962,128.548447,3,,,,,POINT (128.548447 35.8162962),0.0,0.0,0.0,0.035211267605633804,0.016634059191768757,0.009537362399892075
4637859868,35.815682,128.5483861,3,,,,,POINT (128.5483861 35.815682),0.0,0.0,0.0,0.04225352112676056,0.009385856377993777,0.00985858268205118
4637859892,35.8168784,128.548265,3,,,,,POINT (128.548265 35.8168784),0.0,0.07142857142857142,0.0,0.04929577464788733,0.004779283730332879,0.028433190346270253
4637859904,35.8160648,128.5481072,3,,,,,POINT (128.5481072 35.8160648),0.0,0.07142857142857142,0.0,0.04929577464788733,0.011415919431695598,0.029428685701474663
4637859907,35.8162844,128.5478573,3,,,,,POINT (128.5478573 35.8162844),0.0,0.07142857142857142,0.0,0.04929577464788733,0.011415919431695598,0.029428685701474663
4637861004,35.8154379,128.548622,3,,,,,POINT (128.548622 35.8154379),0.0,0.2857142857142857,0.0,0.056338028169014086,0.009385856377993777,0.08410405551907331
4637871605,35.8063097,128.5235918,3,,,,,POINT (128.5235918 35.8063097),0.0,0.14285714285714285,0.0,0.035211267605633804,0.019933973402493265,0.04574663524578647
4637878922,35.8076463,128.5238948,3,,,,,POINT (128.5238948 35.8076463),0.0,0.0,0.0,0.056338028169014086,0.019933973402493265,0.014257701644176807
4637948547,35.8152573,128.5366259,4,,,,,POINT (128.5366259 35.8152573),0.0,0.3571428571428571,0.0,0.056338028169014086,0.016782703976035627,0.10307072551592243
4639424300,35.8641915,128.4915402,3,,,,,POINT (128.4915402 35.8641915),0.0,0.0,0.0,0.06338028169014084,0.0003878921037059268,0.012734240153584058
4639424304,35.8640258,128.4883769,1,,,,,POINT (128.4883769 35.8640258),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639424310,35.8639598,128.4902891,3,,,,,POINT (128.4902891 35.8639598),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639424311,35.8639722,128.4884989,1,,,,,POINT (128.4884989 35.8639722),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639424313,35.864202,128.4890019,3,,,,,POINT (128.4890019 35.864202),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639424314,35.8637537,128.489232,1,,,,,POINT (128.489232 35.8637537),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639424318,35.8640623,128.4897913,3,,,,,POINT (128.4897913 35.8640623),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639424321,35.863555,128.4903387,1,,,,,POINT (128.4903387 35.863555),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639424322,35.8643346,128.4901122,1,,,,,POINT (128.4901122 35.8643346),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639424324,35.8641689,128.4892737,3,,,,,POINT (128.4892737 35.8641689),0.0,0.0,0.0,0.0,0.0003878921037059268,5.818381555588902e-05
4639489462,35.859768,128.4904189,3,,,,,POINT (128.4904189 35.859768),0.0,0.0,0.0,0.0,0.00032843418999917894,4.926512849987684e-05
4639489469,35.8593654,128.4914194,1,,,,,POINT (128.4914194 35.8593654),0.0,0.0,0.0,0.007042253521126761,0.015259448853453232,0.003697368032243337
4639489470,35.8613158,128.4920206,3,,,,,POINT (128.4920206 35.8613158),0.0,0.0,0.0,0.056338028169014086,0.0003878921037059268,0.011325789449358706
4639489474,35.8605824,128.4909382,3,,,,,POINT (128.4909382 35.8605824),0.0,0.0,0.0,0.0,0.0004445186881885439,6.667780322828157e-05
4639489477,35.8602903,128.4904448,3,,,,,POINT (128.4904448 35.8602903),0.0,0.0,0.0,0.0,0.00032843418999917894,4.926512849987684e-05
4641111575,35.8380155,128.5339296,4,,,,,POINT (128.5339296 35.8380155),0.5,0.21428571428571427,0.0,0.04225352112676056,0.03224883986285041,0.14185945877620823
4641111576,35.8419286,128.5340651,3,,,,,POINT (128.5340651 35.8419286),0.5,0.0,0.0,0.07042253521126761,0.06485725853716544,0.09881309582282832
4641111577,35.8382906,128.5369019,3,,,,,POINT (128.5369019 35.8382906),0.0,0.0,0.0,0.035211267605633804,0.11860862819267763,0.024833547750028405
4641111578,35.83806,128.5352757,3,,,,,POINT (128.5352757 35.83806),0.0,0.07142857142857142,0.0,0.007042253521126761,0.04316078269265072,0.025739710965265818
4641111579,35.8373867,128.5352755,4,,,,,POINT (128.5352755 35.8373867),0.0,0.0,0.0,0.04225352112676056,0.07612028619075797,0.01986874715396581
4641111580,35.8379601,128.5321463,4,,,,,POINT (128.5321463 35.8379601),0.5,0.0,0.0,0.04929577464788733,0.055697908497102135,0.09321384120414278
4641111581,35.8379151,128.5306768,3,,,,,POINT (128.5306768 35.8379151),0.0,0.0,0.0,0.04929577464788733,0.09106970449416887,0.023519610603702796
4641111582,35.8372888,128.5321579,4,,,,,POINT (128.5321579 35.8372888),0.0,0.0,0.0,0.035211267605633804,0.03525571149887738,0.012330610245958367
4641111583,35.838518,128.5321538,4,,,,,POINT (128.5321538 35.838518),0.0,0.14285714285714285,0.0,0.06338028169014084,0.03277263576931463,0.05330623741771107
4641111584,35.8399196,128.5321604,3,,,,,POINT (128.5321604 35.8399196),0.5,0.14285714285714285,0.0,0.035211267605633804,0.018362585683100643,0.12051092708787757
4641111586,35.8419368,128.5334109,3,,,,,POINT (128.5334109 35.8419368),0.0,0.0,0.0,0.056338028169014086,0.06485725853716544,0.020996194414377632
4641111587,35.8396347,128.5333564,4,,,,,POINT (128.5333564 35.8396347),0.0,0.21428571428571427,0.0,0.07746478873239437,0.010371158947991314,0.07062006016010614
4641111588,35.8385488,128.5333438,3,,,,,POINT (128.5333438 35.8385488),0.0,0.0,0.0,0.07042253521126761,0.011271521641264924,0.01577523528844326
4641111689,35.8385664,128.5339487,3,,,,,POINT (128.5339487 35.8385664),0.0,0.07142857142857142,0.0,0.07746478873239437,0.011271521641264924,0.03504082884981147
4641111690,35.8393034,128.5359873,4,,,,,POINT (128.5359873 35.8393034),0.0,0.0,0.0,0.04225352112676056,0.01971596105223519,0.011408098383187392
4641111691,35.8393355,128.5339753,4,,,,,POINT (128.5339753 35.8393355),0.0,0.2857142857142857,0.0,0.056338028169014086,0.010371158947991314,0.08425185090457293
4641111692,35.8403984,128.5369641,4,,,,,POINT (128.5369641 35.8403984),0.5,0.0,0.0,0.04225352112676056,0.04661217301686623,0.09044253017788205
4641111693,35.8404164,128.5360153,4,,,,,POINT (128.5360153 35.8404164),0.0,0.14285714285714285,0.0,0.02112676056338028,0.009939381241311357,0.041430545013158473
4641111694,35.8404237,128.535342,4,,,,,POINT (128.535342 35.8404237),0.0,0.14285714285714285,0.0,0.04929577464788733,0.009939381241311357,0.04706434783005988
4641111695,35.8404414,128.534682,4,,,,,POINT (128.534682 35.8404414),0.0,0.0,0.0,0.04929577464788733,0.0119482093258322,0.011651386328452296
4641111696,35.8404517,128.534014,4,,,,,POINT (128.534014 35.8404517),0.0,0.2857142857142857,0.0,0.056338028169014086,0.015777582101469175,0.08506281437759462
4641111697,35.8404643,128.5333761,3,,,,,POINT (128.5333761 35.8404643),0.0,0.3571428571428571,0.0,0.035211267605633804,0.015777582101469175,0.09869460512206142
4641111699,35.8381584,128.5359697,3,,,,,POINT (128.5359697 35.8381584),0.0,0.07142857142857142,0.0,0.028169014084507043,0.0737164876794709,0.0345484188259649
4641111700,35.8419037,128.5360316,3,,,,,POINT (128.5360316 35.8419037),0.0,0.0,0.0,0.056338028169014086,0.07334699921572181,0.02226965551616109
4641111701,35.8419118,128.5353935,3,,,,,POINT (128.5353935 35.8419118),0.0,0.0,0.0,0.06338028169014084,0.07334699921572181,0.023678106220386443
4641111702,35.8393138,128.5353392,3,,,,,POINT (128.5353392 35.8393138),0.0,0.21428571428571427,0.0,0.028169014084507043,0.01971596105223519,0.06216262554616525
4641111703,35.8393242,128.5346814,3,,,,,POINT (128.5346814 35.8393242),0.0,0.0,0.0,0.007042253521126761,0.0030663295497337134,0.0018684001366854092
4641111704,35.8419205,128.534706,3,,,,,POINT (128.534706 35.8419205),0.0,0.0,0.0,0.06338028169014084,0.055242064492017066,0.020962366011830727
4641111705,35.8385025,128.5314824,3,,,,,POINT (128.5314824 35.8385025),0.0,0.21428571428571427,0.0,0.04929577464788733,0.08798780263370244,0.07662875389606139
4641111706,35.8399258,128.531474,3,,,,,POINT (128.531474 35.8399258),0.5,0.21428571428571427,0.0,0.035211267605633804,0.08682129499336053,0.1486368763415594
4641689672,35.8236439,128.5341151,3,,,,,POINT (128.5341151 35.8236439),0.0,0.14285714285714285,0.0,0.028169014084507043,0.025443740072651908,0.045164649542084906
4641712789,35.8306104,128.5273557,3,,,,,POINT (128.5273557 35.8306104),0.5,0.07142857142857142,0.0,0.04929577464788733,0.035272699474222166,0.10800720270785365
4642050093,35.8547529,128.5035724,4,,,,,POINT (128.5035724 35.8547529),0.5,0.0,0.0,0.028169014084507043,0.3611388738671144,0.13480463389696856
4642071354,35.8554816,128.4998643,4,,,,,POINT (128.4998643 35.8554816),0.0,0.0,0.0,0.07042253521126761,0.02997386683126127,0.018580587066942714
4642154072,35.8380215,128.5467556,4,,,,,POINT (128.5467556 35.8380215),0.5,0.21428571428571427,0.0,0.028169014084507043,0.007672902197394611,0.13535616671793915
4642154073,35.8372531,128.5467398,4,,,,,POINT (128.5467398 35.8372531),0.0,0.0,0.0,0.04929577464788733,0.03852448108813645,0.015637827092797933
4642269361,35.8380045,128.5487871,4,,,,,POINT (128.5487871 35.8380045),0.0,0.07142857142857142,0.0,0.028169014084507043,0.06745641876491756,0.0336094084887819
4643356977,35.8590132,128.5111292,3,,,,,POINT (128.5111292 35.8590132),0.0,0.0,0.0,0.056338028169014086,0.014782369879187181,0.013484961115680896
4643356978,35.8589848,128.512738,3,,,,,POINT (128.512738 35.8589848),0.0,0.0,0.0,0.07042253521126761,0.034014173634096,0.019186633087367923
4643356979,35.8589548,128.5143779,3,,,,,POINT (128.5143779 35.8589548),0.5,0.0,0.0,0.056338028169014086,0.06988145224538564,0.09674982347061066
4643356988,35.861264,128.511413,3,,,,,POINT (128.511413 35.861264),0.0,0.0,0.0,0.028169014084507043,0.023072501847442316,0.009094678094017756
4643357092,35.862242,128.5127937,3,,,,,POINT (128.5127937 35.862242),0.0,0.21428571428571427,0.0,0.02112676056338028,0.01649390839517428,0.06027086694338077
4643357093,35.8612351,128.512753,4,,,,,POINT (128.512753 35.8612351),0.0,0.3571428571428571,0.0,0.06338028169014084,0.022445362424297333,0.10532857498738704
4643384860,35.8622974,128.5131645,3,,,,,POINT (128.5131645 35.8622974),0.0,0.42857142857142855,0.0,0.04225352112676056,0.01649390839517428,0.1180676476274854
4643384861,35.8623126,128.5135195,3,,,,,POINT (128.5135195 35.8623126),0.0,0.21428571428571427,0.0,0.035211267605633804,0.004800518699513861,0.0613337598974824
4643384862,35.8622696,128.5138717,3,,,,,POINT (128.5138717 35.8622696),0.0,0.21428571428571427,0.0,0.02112676056338028,0.004800518699513861,0.0585168584890317
4643384864,35.8612061,128.5142083,3,,,,,POINT (128.5142083 35.8612061),0.0,0.21428571428571427,0.0,0.056338028169014086,0.009676067623467188,0.06629044434875148
4643384865,35.8620744,128.5154575,1,,,,,POINT (128.5154575 35.8620744),0.0,0.0,0.0,0.0,0.00160961066391839,0.00024144159958775847
4643384866,35.8611961,128.5144607,3,,,,,POINT (128.5144607 35.8611961),0.0,0.21428571428571427,0.0,0.028169014084507043,0.009676067623467188,0.060656641531850054
4643384867,35.8612329,128.5131542,3,,,,,POINT (128.5131542 35.8612329),0.0,0.14285714285714285,0.0,0.07042253521126761,0.022445362424297333,0.05316559712018384
4643384869,35.8612185,128.5135132,3,,,,,POINT (128.5135132 35.8612185),0.0,0.21428571428571427,0.0,0.07746478873239437,0.009676067623467188,0.07051579646142753
4643384870,35.8612048,128.5138532,3,,,,,POINT (128.5138532 35.8612048),0.0,0.42857142857142855,0.0,0.06338028169014084,0.009676067623467188,0.12127032362440539
4643384871,35.8608485,128.5127607,3,,,,,POINT (128.5127607 35.8608485),0.0,0.3571428571428571,0.0,0.056338028169014086,0.021751686764385273,0.10381607293417489
4643384872,35.8608354,128.5144476,3,,,,,POINT (128.5144476 35.8608354),0.0,0.21428571428571427,0.0,0.04929577464788733,0.02639223536273574,0.06738941880541639
4643384873,35.8594507,128.5127268,3,,,,,POINT (128.5127268 35.8594507),0.0,0.0,0.0,0.04929577464788733,0.04450283274488875,0.01653457984131078
4643384874,35.8594244,128.5143962,3,,,,,POINT (128.5143962 35.8594244),0.5,0.0,0.0,0.06338028169014084,0.07577203269618989,0.09904186124245665
4643384875,35.8608406,128.5131953,3,,,,,POINT (128.5131953 35.8608406),0.0,0.42857142857142855,0.0,0.06338028169014084,0.021751686764385273,0.1230816664955431
4643384876,35.8594392,128.5131468,3,,,,,POINT (128.5131468 35.8594392),0.0,0.21428571428571427,0.0,0.056338028169014086,0.04450283274488875,0.0715144591169647
4643384877,35.8608334,128.5135923,3,,,,,POINT (128.5135923 35.8608334),0.0,0.21428571428571427,0.0,0.07746478873239437,0.02639223536273574,0.07302322162231781
4643384878,35.8594321,128.5135623,3,,,,,POINT (128.5135623 35.8594321),0.0,0.21428571428571427,0.0,0.04225352112676056,0.07577203269618989,0.07338793770120916
4643384879,35.8608263,128.5139811,3,,,,,POINT (128.5139811 35.8608263),0.0,0.42857142857142855,0.0,0.07042253521126761,0.02639223536273574,0.125186199489521
4643384880,35.8594254,128.5139514,3,,,,,POINT (128.5139514 35.8594254),0.5,0.21428571428571427,0.0,0.06338028169014084,0.07577203269618989,0.15261328981388522
4643384881,35.8602028,128.5127428,3,,,,,POINT (128.5127428 35.8602028),0.5,0.07142857142857142,0.0,0.07042253521126761,0.021751686764385273,0.11020440291405419
4643384882,35.8601897,128.514424,3,,,,,POINT (128.514424 35.8601897),0.0,0.07142857142857142,0.0,0.04929577464788733,0.02639223536273574,0.03167513309113068
4643384916,35.8601867,128.5135842,4,,,,,POINT (128.5135842 35.8601867),0.0,0.2857142857142857,0.0,0.09154929577464789,0.02639223536273574,0.09369726588791137
4643395377,35.8255985,128.5420114,3,,,,,POINT (128.5420114 35.8255985),0.0,0.0,0.0,0.035211267605633804,0.01391598313660314,0.009129650991617232
4643395382,35.8248532,128.5413038,3,,,,,POINT (128.5413038 35.8248532),0.0,0.0,0.0,0.0,0.004309283079127158,0.0006463924618690737
4643395387,35.8244016,128.5431589,3,,,,,POINT (128.5431589 35.8244016),0.0,0.0,0.0,0.0,0.045022381657516757,0.006753357248627513
4643395389,35.8253208,128.5429307,4,,,,,POINT (128.5429307 35.8253208),0.0,0.0,0.0,0.0,0.02644886194721836,0.003967329292082754
4643395390,35.8251703,128.5422986,3,,,,,POINT (128.5422986 35.8251703),0.0,0.0,0.0,0.0,0.01391598313660314,0.0020873974704904708
4643395391,35.8252921,128.5420878,3,,,,,POINT (128.5420878 35.8252921),0.0,0.0,0.0,0.02112676056338028,0.01391598313660314,0.0063127495831665275
4643395393,35.8255441,128.5429779,3,,,,,POINT (128.5429779 35.8255441),0.0,0.0,0.0,0.02112676056338028,0.02644886194721836,0.00819268140475881
4643395394,35.8253928,128.5420979,3,,,,,POINT (128.5420979 35.8253928),0.0,0.0,0.0,0.028169014084507043,0.01391598313660314,0.0077212002873918795
4643395395,35.8256425,128.5435148,1,,,,,POINT (128.5435148 35.8256425),0.5,0.0,0.0,0.04929577464788733,0.02644886194721836,0.08882648422166022
4643395398,35.8250793,128.5435269,1,,,,,POINT (128.5435269 35.8250793),0.5,0.0,0.0,0.035211267605633804,0.02644886194721836,0.08600958281320951
4643395399,35.8247739,128.5430932,3,,,,,POINT (128.5430932 35.8247739),0.0,0.0,0.0,0.0,0.02644886194721836,0.003967329292082754
4643395401,35.8247301,128.5435845,1,,,,,POINT (128.5435845 35.8247301),0.0,0.07142857142857142,0.0,0.028169014084507043,0.045022381657516757,0.030244302922671776
4643395402,35.8246798,128.5431212,3,,,,,POINT (128.5431212 35.8246798),0.0,0.0,0.0,0.0,0.045022381657516757,0.006753357248627513
4643395405,35.8245267,128.5431667,3,,,,,POINT (128.5431667 35.8245267),0.0,0.0,0.0,0.0,0.045022381657516757,0.006753357248627513
4643395406,35.8241267,128.5425976,3,,,,,POINT (128.5425976 35.8241267),0.0,0.0,0.0,0.0,0.026294554504503225,0.003944183175675483
4643395407,35.8245751,128.5424532,1,,,,,POINT (128.5424532 35.8245751),0.0,0.0,0.0,0.0,0.026294554504503225,0.003944183175675483
4643395408,35.8239804,128.5421802,3,,,,,POINT (128.5421802 35.8239804),0.0,0.0,0.0,0.0,0.026294554504503225,0.003944183175675483
4643395410,35.8244479,128.5413504,3,,,,,POINT (128.5413504 35.8244479),0.0,0.0,0.0,0.0,0.010470255470835892,0.001570538320625384
4643395412,35.825132,128.5414185,3,,,,,POINT (128.5414185 35.825132),0.0,0.0,0.0,0.014084507042253521,0.004309283079127158,0.003463293870319778
4643395413,35.8252173,128.5418305,3,,,,,POINT (128.5418305 35.8252173),0.0,0.0,0.0,0.007042253521126761,0.01391598313660314,0.0034958481747158227
4643395415,35.8249121,128.5416281,1,,,,,POINT (128.5416281 35.8249121),0.0,0.0,0.0,0.0,0.004309283079127158,0.0006463924618690737
4643395418,35.8252108,128.5424686,3,,,,,POINT (128.5424686 35.8252108),0.0,0.0,0.0,0.0,0.01391598313660314,0.0020873974704904708
4643395419,35.8250439,128.543013,3,,,,,POINT (128.543013 35.8250439),0.0,0.0,0.0,0.0,0.02644886194721836,0.003967329292082754
4643395420,35.8249768,128.5427123,1,,,,,POINT (128.5427123 35.8249768),0.0,0.0,0.0,0.0,0.01391598313660314,0.0020873974704904708
4643395424,35.8247857,128.5440198,3,,,,,POINT (128.5440198 35.8247857),0.0,0.07142857142857142,0.0,0.07042253521126761,0.01592056422728778,0.034329734533489545
4643395425,35.8259603,128.5439207,3,,,,,POINT (128.5439207 35.8259603),0.0,0.0,0.0,0.08450704225352113,0.020048642236070564,0.01990870478611481
4643395427,35.8224763,128.5442822,3,,,,,POINT (128.5442822 35.8224763),0.0,0.07142857142857142,0.0,0.028169014084507043,0.019887256470295107,0.02647403414458853
